aX,aY,aZ,gX,gY,gZ
-0.19,-0.215,1.351,-22.644,-28.015,-16.968
-0.195,-0.214,1.388,-25.757,-30.762,-18.738
-0.199,-0.205,1.415,-28.992,-33.691,-20.264
-0.207,-0.196,1.445,-32.41,-36.926,-21.79
-0.21,-0.187,1.469,-35.522,-40.588,-23.132
-0.212,-0.176,1.492,-38.025,-44.373,-24.536
-0.213,-0.159,1.509,-40.344,-48.462,-26.184
-0.214,-0.141,1.53,-42.236,-53.162,-27.771
-0.213,-0.12,1.547,-43.884,-58.228,-29.114
-0.209,-0.102,1.569,-45.593,-63.354,-30.334
-0.203,-0.084,1.596,-47.058,-69.153,-31.372
-0.197,-0.064,1.629,-48.523,-75.134,-32.227
-0.193,-0.042,1.663,-50.049,-81.482,-32.898
-0.191,-0.02,1.685,-51.575,-87.708,-33.569
-0.191,-0.001,1.703,-52.673,-94.299,-34.058
-0.187,0.022,1.731,-53.589,-100.769,-34.485
-0.179,0.045,1.762,-54.443,-107.605,-34.851
-0.164,0.068,1.79,-55.115,-114.624,-35.095
-0.144,0.088,1.808,-54.993,-121.765,-35.522
-0.128,0.103,1.805,-55.115,-129.15,-36.255
-0.115,0.114,1.789,-55.237,-136.719,-37.048
-0.109,0.117,1.758,-55.481,-143.86,-38.269
-0.105,0.121,1.716,-56.458,-150.635,-39.307
-0.107,0.121,1.666,-57.983,-156.433,-40.649
-0.112,0.122,1.607,-60.12,-161.621,-41.992
-0.12,0.126,1.545,-62.561,-165.955,-43.396
-0.124,0.13,1.486,-65.613,-169.006,-44.678
-0.129,0.135,1.425,-69.031,-171.448,-46.204
-0.134,0.142,1.375,-72.998,-172.913,-47.607
-0.141,0.157,1.333,-76.843,-173.767,-49.194
-0.153,0.177,1.298,-80.994,-174.194,-50.476
-0.164,0.198,1.268,-85.754,-174.194,-51.697
-0.175,0.216,1.245,-90.698,-173.889,-52.673
-0.184,0.234,1.226,-96.497,-173.706,-53.223
-0.19,0.252,1.213,-102.722,-173.645,-53.284
-0.192,0.268,1.2,-109.741,-174.133,-53.162
-0.182,0.28,1.189,-117.126,-175.171,-52.368
-0.169,0.282,1.175,-124.939,-176.636,-51.697
-0.158,0.285,1.162,-132.629,-178.65,-50.72
-0.147,0.296,1.126,-140.198,-180.969,-49.988
-0.145,0.308,1.073,-146.973,-183.838,-49.072
-0.141,0.324,1.011,-153.198,-186.646,-48.157
-0.14,0.337,0.938,-158.813,-188.965,-46.875
-0.144,0.352,0.862,-163.452,-190.735,-45.41
-0.15,0.365,0.784,-167.542,-191.772,-43.762
-0.162,0.377,0.706,-171.204,-192.017,-42.175
-0.171,0.381,0.628,-174.072,-191.65,-40.466
-0.183,0.383,0.554,-176.392,-190.491,-38.696
-0.193,0.386,0.492,-178.467,-188.721,-36.926
-0.196,0.389,0.439,-179.932,-186.462,-35.339
-0.203,0.394,0.387,-181.152,-184.509,-33.752
-0.212,0.402,0.337,-182.251,-181.946,-32.104
-0.219,0.408,0.294,-182.8,-179.504,-30.273
-0.227,0.411,0.254,-183.472,-176.941,-28.381
-0.238,0.408,0.213,-184.265,-174.316,-26.184
-0.243,0.4,0.176,-184.875,-171.692,-24.048
-0.247,0.385,0.131,-185.608,-169.556,-21.79
-0.249,0.365,0.086,-186.829,-167.175,-19.47
-0.249,0.343,0.039,-187.866,-165.1,-17.395
-0.246,0.319,-0.01,-188.843,-163.147,-15.381
-0.242,0.298,-0.051,-189.941,-161.316,-13.611
-0.239,0.283,-0.097,-190.735,-159.18,-12.024
-0.237,0.265,-0.143,-191.162,-157.288,-10.742
-0.236,0.247,-0.188,-191.162,-155.151,-9.766
-0.237,0.233,-0.236,-190.491,-152.71,-9.033
-0.245,0.219,-0.292,-189.392,-150.085,-8.606
-0.255,0.202,-0.347,-187.744,-146.912,-8.606
-0.267,0.182,-0.406,-185.73,-143.372,-8.728
-0.284,0.162,-0.468,-183.716,-139.343,-9.155
-0.304,0.146,-0.527,-181.213,-134.766,-9.644
-0.324,0.135,-0.581,-178.284,-129.761,-10.437
-0.34,0.128,-0.622,-174.988,-124.084,-11.292
-0.356,0.129,-0.65,-171.692,-118.164,-12.329
-0.365,0.13,-0.665,-167.725,-112.122,-13.611
-0.37,0.125,-0.673,-163.147,-106.018,-14.893
-0.369,0.119,-0.678,-157.898,-100.464,-16.174
-0.367,0.118,-0.681,-151.917,-95.459,-17.517
-0.362,0.123,-0.678,-145.691,-90.637,-19.043
-0.359,0.125,-0.682,-139.343,-86.304,-20.63
-0.359,0.122,-0.691,-132.812,-82.52,-22.156
-0.361,0.118,-0.693,-126.587,-78.857,-23.621
-0.359,0.117,-0.697,-120.789,-75.378,-24.78
-0.354,0.116,-0.698,-115.112,-72.327,-25.696
-0.348,0.111,-0.701,-109.436,-69.763,-26.672
-0.342,0.105,-0.705,-103.943,-67.627,-27.466
-0.334,0.101,-0.712,-98.999,-65.796,-28.198
-0.328,0.098,-0.722,-94.482,-63.904,-28.748
-0.324,0.097,-0.732,-90.393,-62.134,-29.236
-0.319,0.098,-0.745,-87.036,-60.486,-29.663
-0.316,0.101,-0.758,-84.167,-59.021,-30.029
-0.312,0.099,-0.776,-81.726,-57.556,-30.151
-0.311,0.094,-0.792,-80.017,-55.969,-30.396
-0.307,0.091,-0.801,-78.918,-54.199,-30.457
-0.298,0.088,-0.806,-78.003,-52.551,-30.457
-0.289,0.084,-0.803,-77.698,-51.147,-30.273
-0.277,0.084,-0.796,-77.881,-50.049,-30.029
-0.268,0.082,-0.797,-78.43,-49.011,-29.602
-0.26,0.075,-0.802,-79.163,-48.096,-29.297
-0.252,0.069,-0.81,-79.834,-47.546,-29.053
-0.247,0.061,-0.825,-81.116,-46.753,-28.687
-0.239,0.053,-0.832,-82.458,-46.204,-28.076
-0.225,0.056,-0.828,-83.923,-45.837,-27.466
-0.214,0.064,-0.826,-85.083,-45.837,-26.855
-0.209,0.065,-0.829,-85.938,-45.715,-26.001
-0.207,0.062,-0.84,-85.815,-45.959,-25.269
-0.206,0.057,-0.855,-85.876,-46.021,-24.292
-0.204,0.046,-0.871,-85.632,-45.959,-23.254
-0.203,0.029,-0.888,-85.632,-45.959,-22.156
-0.198,0.009,-0.897,-85.815,-45.288,-21.057
-0.192,-0.008,-0.906,-86.365,-44.434,-19.836
-0.189,-0.02,-0.913,-86.426,-43.701,-18.616
-0.186,-0.02,-0.911,-86.487,-43.03,-17.212
-0.185,-0.016,-0.911,-86.182,-42.48,-15.503
-0.186,-0.018,-0.915,-85.144,-42.114,-13.733
-0.187,-0.021,-0.922,-83.435,-41.443,-12.024
-0.193,-0.031,-0.936,-81.665,-40.71,-9.949
-0.196,-0.043,-0.951,-79.529,-39.978,-7.874
-0.196,-0.061,-0.968,-77.332,-38.635,-5.554
-0.194,-0.084,-0.987,-75.195,-37.17,-3.54
-0.189,-0.107,-1.003,-73.486,-35.278,-1.77
-0.179,-0.125,-1.012,-71.777,-33.264,0.61
-0.172,-0.138,-1.019,-69.336,-31.067,2.808
-0.168,-0.151,-1.029,-66.101,-28.748,5.127
-0.162,-0.159,-1.029,-62.317,-26.672,7.385
-0.155,-0.167,-1.03,-57.922,-24.414,9.644
-0.151,-0.177,-1.03,-53.101,-22.095,11.78
-0.146,-0.192,-1.029,-48.218,-19.775,13.733
-0.141,-0.21,-1.029,-43.579,-17.7,15.808
-0.132,-0.231,-1.028,-39.063,-15.686,17.578
-0.121,-0.252,-1.024,-34.485,-13.916,19.531
-0.11,-0.27,-1.026,-29.968,-12.207,21.179
-0.101,-0.288,-1.036,-25.513,-10.864,22.888
-0.094,-0.305,-1.044,-20.63,-9.277,24.292
-0.087,-0.32,-1.049,-15.198,-7.507,25.635
-0.079,-0.336,-1.051,-9.338,-6.042,26.917
-0.073,-0.356,-1.053,-3.54,-4.456,27.893
-0.068,-0.381,-1.055,2.38,-2.747,28.564
-0.061,-0.408,-1.055,8.057,-1.282,29.236
-0.057,-0.433,-1.057,12.817,0.366,30.09
-0.057,-0.457,-1.064,17.456,1.831,30.762
-0.062,-0.473,-1.071,21.423,3.357,31.555
-0.066,-0.484,-1.075,24.475,4.944,31.921
-0.071,-0.494,-1.079,27.283,6.897,32.288
-0.075,-0.501,-1.081,29.724,8.911,32.654
-0.081,-0.513,-1.091,32.41,11.047,32.776
-0.09,-0.523,-1.111,35.156,13.611,33.081
-0.102,-0.534,-1.13,38.391,16.113,33.081
-0.11,-0.544,-1.143,41.748,19.287,33.447
-0.119,-0.554,-1.153,45.715,23.071,33.63
-0.129,-0.561,-1.158,49.561,27.161,33.691
-0.137,-0.559,-1.161,53.65,31.555,33.508
-0.143,-0.55,-1.155,58.35,36.133,33.142
-0.148,-0.533,-1.141,63.538,40.955,32.715
-0.146,-0.515,-1.125,70.007,45.593,32.227
-0.147,-0.498,-1.11,77.637,49.988,31.494
-0.147,-0.48,-1.096,85.938,54.321,30.701
-0.148,-0.46,-1.082,94.849,58.899,29.968
-0.148,-0.436,-1.063,104.614,63.049,29.175
-0.149,-0.413,-1.048,114.319,67.078,28.259
-0.152,-0.388,-1.036,124.023,70.862,27.466
-0.155,-0.364,-1.026,133.484,74.585,26.978
-0.158,-0.341,-1.01,142.456,78.491,26.489
-0.161,-0.324,-0.993,150.696,82.642,26.245
-0.16,-0.305,-0.966,158.264,86.487,25.94
-0.158,-0.284,-0.935,165.344,90.088,25.696
-0.158,-0.26,-0.899,171.692,93.262,25.513
-0.157,-0.235,-0.869,177.429,96.313,25.085
-0.159,-0.206,-0.835,182.312,98.694,24.902
-0.161,-0.173,-0.791,186.096,100.952,24.841
-0.158,-0.134,-0.74,188.904,102.844,25.146
-0.159,-0.09,-0.684,190.979,103.821,25.574
-0.161,-0.043,-0.612,191.956,104.431,26.245
-0.157,0.005,-0.519,192.627,103.699,27.344
-0.158,0.057,-0.421,192.078,101.746,28.564
-0.166,0.107,-0.342,191.833,98.145,29.907
-0.185,0.153,-0.295,191.406,93.201,31.372
-0.208,0.194,-0.281,191.345,87.891,32.532
-0.237,0.23,-0.305,191.101,82.581,33.752
-0.268,0.258,-0.354,191.223,78.064,34.485
-0.297,0.28,-0.405,191.406,75.134,35.461
-0.322,0.297,-0.45,191.345,74.097,36.316
-0.341,0.307,-0.478,191.162,74.585,37.109
-0.36,0.314,-0.496,190.247,76.172,37.903
-0.375,0.318,-0.507,189.026,78.735,38.574
-0.387,0.321,-0.516,187.439,82.092,39.185
-0.397,0.329,-0.511,185.608,86.304,39.429
-0.404,0.346,-0.496,184.082,90.942,39.734
-0.407,0.372,-0.453,182.129,95.703,40.283
-0.394,0.403,-0.378,180.176,100.281,40.833
-0.381,0.433,-0.293,178.101,103.699,42.175
-0.372,0.45,-0.208,176.086,105.591,43.701
-0.369,0.456,-0.131,173.95,106.262,45.776
-0.374,0.455,-0.087,172.119,106.201,47.546
-0.392,0.448,-0.08,170.288,105.469,48.828
-0.413,0.449,-0.082,168.823,105.225,49.866
-0.434,0.459,-0.094,167.419,105.774,50.72
-0.448,0.465,-0.106,166.199,106.75,51.636
-0.455,0.478,-0.106,165.1,108.582,52.917
-0.462,0.482,-0.099,163.33,110.901,54.749
-0.465,0.48,-0.073,161.987,113.464,57.068
-0.471,0.479,-0.041,161.072,116.211,59.448
-0.475,0.474,0,160.461,119.08,61.401
-0.477,0.479,0.053,160.4,121.887,63.049
-0.479,0.493,0.1,160.95,124.878,64.575
-0.478,0.505,0.145,161.743,127.563,66.284
-0.478,0.51,0.194,162.476,129.944,68.359
-0.475,0.509,0.259,162.72,132.019,70.862
-0.466,0.499,0.332,162.842,133.423,73.547
-0.469,0.472,0.397,162.476,133.423,76.416
-0.472,0.445,0.459,162.231,132.996,79.041
-0.482,0.414,0.488,161.56,131.653,81.36
-0.493,0.38,0.498,160.461,130.127,83.313
-0.503,0.358,0.503,158.997,128.845,84.717
-0.511,0.344,0.512,157.043,128.113,86.06
-0.516,0.336,0.533,154.968,128.418,87.28
-0.511,0.32,0.574,152.588,129.089,88.806
-0.503,0.297,0.628,149.78,129.395,90.271
-0.498,0.265,0.676,146.484,129.517,91.614
-0.5,0.224,0.707,142.944,129.15,92.651
-0.503,0.183,0.734,139.282,128.601,93.262
-0.509,0.15,0.751,135.315,128.174,93.689
-0.512,0.121,0.77,130.798,127.991,93.445
-0.51,0.106,0.806,126.099,128.052,93.445
-0.506,0.099,0.84,121.216,128.235,93.201
-0.502,0.087,0.87,116.211,128.479,92.896
-0.496,0.072,0.913,111.45,128.357,92.529
-0.493,0.058,0.946,106.75,128.601,92.224
-0.489,0.039,0.974,101.868,128.906,91.919
-0.49,0.017,1.002,97.046,128.662,91.553
-0.491,-0.003,1.023,91.675,128.54,90.82
-0.492,-0.023,1.038,86.548,128.54,90.454
-0.488,-0.047,1.055,80.994,128.601,90.027
-0.482,-0.073,1.082,75.5,128.052,89.478
-0.475,-0.094,1.104,70.251,127.563,88.806
-0.466,-0.11,1.143,65.063,126.953,87.769
-0.459,-0.125,1.185,60.364,125.549,86.426
-0.449,-0.143,1.216,55.908,124.146,85.022
-0.442,-0.157,1.239,51.636,122.498,83.374
-0.437,-0.167,1.261,47.485,120.422,81.543
-0.434,-0.183,1.271,43.823,118.225,79.529
-0.433,-0.201,1.272,39.978,116.028,77.454
-0.43,-0.216,1.263,36.255,113.708,75.317
-0.43,-0.234,1.261,32.715,111.389,73.059
-0.428,-0.248,1.286,29.236,109.436,71.167
-0.42,-0.261,1.307,26.733,107.3,69.031
-0.413,-0.27,1.329,24.414,104.858,66.65
-0.404,-0.275,1.344,22.583,102.112,64.27
-0.398,-0.278,1.336,21.423,99.548,61.584
-0.393,-0.278,1.317,20.203,96.924,58.594
-0.386,-0.28,1.298,19.287,94.421,55.664
-0.378,-0.284,1.276,18.677,92.285,53.101
-0.368,-0.292,1.258,17.517,90.271,50.72
-0.359,-0.3,1.255,16.113,88.989,48.401
-0.341,-0.308,1.268,14.221,87.585,46.387
-0.321,-0.311,1.282,12.146,86.304,44.678
-0.305,-0.316,1.285,10.01,84.717,42.969
-0.291,-0.318,1.275,7.996,82.886,41.26
-0.278,-0.32,1.266,6.409,80.627,39.49
-0.264,-0.315,1.263,4.7,78.735,37.537
-0.252,-0.31,1.25,3.601,76.904,35.339
-0.247,-0.306,1.23,2.808,74.951,33.264
-0.243,-0.301,1.212,2.38,73.547,31.128
-0.239,-0.299,1.203,2.136,72.144,28.931
-0.235,-0.301,1.214,1.709,70.862,26.978
-0.225,-0.302,1.24,1.221,69.702,25.085
-0.214,-0.302,1.262,0.732,68.42,23.01
-0.207,-0.299,1.266,0,66.589,21.118
-0.202,-0.294,1.263,-0.671,65.002,19.226
-0.201,-0.292,1.252,-1.343,63.171,17.517
-0.198,-0.289,1.234,-1.709,61.401,15.747
-0.192,-0.286,1.22,-1.953,59.753,13.916
-0.188,-0.282,1.214,-1.77,58.228,12.024
-0.18,-0.276,1.214,-1.709,56.824,10.193
-0.173,-0.275,1.215,-1.465,55.237,8.484
-0.167,-0.273,1.219,-1.343,53.711,6.897
-0.163,-0.272,1.232,-1.16,52.124,5.249
-0.153,-0.272,1.247,-0.916,50.476,4.089
-0.146,-0.269,1.25,-0.854,48.279,2.869
-0.141,-0.266,1.246,-0.732,46.021,1.343
-0.136,-0.261,1.236,-0.549,43.274,0.366
-0.133,-0.255,1.22,-0.61,40.588,-0.61
-0.13,-0.254,1.21,-0.977,37.964,-1.587
-0.129,-0.254,1.207,-1.587,35.217,-2.319
-0.126,-0.255,1.21,-2.441,32.471,-2.869
-0.122,-0.258,1.219,-3.54,30.09,-3.113
-0.116,-0.258,1.22,-4.456,27.344,-3.296
-0.113,-0.257,1.214,-5.493,24.414,-3.479
-0.109,-0.251,1.203,-6.47,21.362,-3.662
-0.108,-0.247,1.189,-7.385,18.616,-3.906
-0.108,-0.24,1.175,-7.812,16.052,-4.272
-0.108,-0.233,1.161,-8.362,13.916,-4.517
-0.107,-0.225,1.151,-8.728,12.085,-4.761
-0.106,-0.218,1.141,-9.094,10.742,-4.883
-0.105,-0.214,1.133,-9.216,9.46,-5.066
-0.102,-0.216,1.125,-9.155,8.423,-5.127
-0.096,-0.216,1.116,-8.85,7.324,-4.883
-0.092,-0.214,1.108,-8.301,6.531,-4.883
,,,,,
-0.17,-0.243,1.243,-15.747,3.357,3.723
-0.18,-0.261,1.273,-17.944,2.808,2.319
-0.187,-0.283,1.318,-20.203,1.648,0.732
-0.189,-0.31,1.367,-22.888,0,-1.16
-0.188,-0.333,1.409,-26.062,-2.258,-2.808
-0.185,-0.341,1.435,-29.358,-5.188,-4.456
-0.187,-0.345,1.464,-32.959,-9.094,-6.653
-0.191,-0.343,1.496,-36.56,-13.855,-9.46
-0.192,-0.336,1.539,-39.978,-18.921,-12.268
-0.188,-0.325,1.587,-42.908,-24.902,-14.954
-0.184,-0.31,1.625,-45.776,-31.372,-17.578
-0.179,-0.29,1.654,-48.523,-38.391,-20.02
-0.172,-0.267,1.677,-50.659,-45.898,-22.461
-0.166,-0.245,1.695,-52.551,-53.955,-24.719
-0.165,-0.223,1.705,-53.223,-62.439,-26.794
-0.171,-0.204,1.704,-53.955,-70.801,-28.687
-0.176,-0.184,1.698,-54.749,-78.552,-30.334
-0.174,-0.161,1.701,-55.237,-85.754,-31.738
-0.171,-0.141,1.708,-55.786,-92.407,-33.081
-0.167,-0.119,1.711,-55.969,-98.755,-34.424
-0.161,-0.097,1.711,-55.786,-105.042,-35.828
-0.156,-0.072,1.688,-55.298,-110.84,-37.231
-0.157,-0.047,1.655,-54.993,-115.967,-38.818
-0.164,-0.022,1.621,-54.871,-120.178,-40.344
-0.175,0,1.592,-54.626,-124.084,-41.687
-0.187,0.022,1.575,-54.688,-126.831,-43.091
-0.195,0.046,1.563,-55.42,-129.333,-44.006
-0.199,0.063,1.559,-56.58,-131.409,-44.739
-0.197,0.082,1.571,-58.105,-133.728,-45.166
-0.19,0.091,1.589,-60.181,-136.536,-45.715
-0.178,0.092,1.603,-62.622,-139.893,-46.143
-0.169,0.094,1.612,-65.735,-143.921,-46.753
-0.164,0.106,1.607,-69.458,-148.621,-47.729
-0.158,0.124,1.595,-73.669,-153.32,-48.401
-0.15,0.146,1.569,-78.43,-158.264,-48.889
-0.146,0.174,1.531,-83.557,-163.086,-49.255
-0.14,0.203,1.48,-88.928,-167.725,-49.133
-0.14,0.227,1.422,-94.604,-171.631,-48.523
-0.141,0.246,1.363,-100.342,-175.171,-47.729
-0.145,0.259,1.307,-105.713,-177.856,-46.509
-0.154,0.269,1.251,-110.657,-180.176,-45.349
-0.165,0.281,1.201,-115.784,-181.885,-43.945
-0.175,0.295,1.145,-120.178,-183.35,-42.847
-0.186,0.309,1.094,-123.962,-184.265,-41.565
-0.193,0.324,1.046,-127.686,-184.998,-40.161
-0.2,0.332,1.003,-131.531,-185.486,-38.513
-0.199,0.338,0.975,-135.132,-185.791,-36.743
-0.19,0.344,0.954,-138.306,-186.523,-35.095
-0.181,0.352,0.943,-141.235,-187.5,-33.447
-0.165,0.358,0.926,-143.799,-188.843,-31.677
-0.153,0.363,0.892,-145.813,-190.674,-30.151
-0.146,0.359,0.83,-147.217,-192.932,-28.625
-0.143,0.353,0.756,-148.437,-194.702,-27.222
-0.15,0.352,0.672,-149.78,-195.862,-25.94
-0.162,0.355,0.579,-150.94,-195.984,-24.536
-0.175,0.351,0.487,-152.1,-195.068,-23.071
-0.189,0.344,0.403,-153.503,-193.115,-21.545
-0.201,0.337,0.328,-154.907,-190.308,-19.531
-0.212,0.328,0.261,-155.823,-186.829,-17.7
-0.225,0.315,0.208,-156.433,-183.044,-16.174
-0.229,0.313,0.183,-156.433,-179.077,-14.893
-0.23,0.317,0.166,-155.823,-175.232,-13.733
-0.241,0.321,0.135,-155.09,-171.753,-12.756
-0.256,0.317,0.1,-154.236,-168.091,-11.841
-0.269,0.31,0.059,-153.381,-164.673,-11.108
-0.28,0.303,0.019,-152.832,-161.011,-10.254
-0.282,0.3,-0.009,-152.832,-157.593,-9.827
-0.281,0.296,-0.032,-153.015,-154.053,-9.033
-0.283,0.288,-0.058,-153.564,-151.306,-8.301
-0.287,0.277,-0.083,-154.236,-148.499,-7.69
-0.293,0.27,-0.118,-154.907,-145.691,-7.08
-0.3,0.264,-0.149,-155.701,-143.066,-6.714
-0.311,0.257,-0.184,-156.311,-140.503,-6.531
-0.319,0.249,-0.222,-156.982,-137.939,-6.409
-0.33,0.239,-0.266,-157.349,-135.315,-6.348
-0.338,0.223,-0.304,-157.715,-132.874,-6.409
-0.345,0.214,-0.331,-158.264,-130.31,-6.47
-0.351,0.214,-0.355,-158.875,-127.686,-6.531
-0.358,0.215,-0.384,-158.813,-124.756,-6.592
-0.362,0.209,-0.404,-158.386,-122.131,-7.019
-0.361,0.202,-0.425,-157.898,-119.446,-7.385
-0.364,0.187,-0.458,-156.86,-116.76,-7.874
-0.367,0.16,-0.485,-155.64,-114.624,-8.545
-0.366,0.141,-0.511,-154.602,-112.244,-9.644
-0.365,0.124,-0.537,-153.198,-110.046,-10.803
-0.363,0.106,-0.564,-151.55,-107.91,-12.207
-0.363,0.089,-0.589,-150.269,-105.835,-13.672
-0.364,0.074,-0.622,-148.926,-103.333,-15.259
-0.369,0.056,-0.655,-147.766,-100.952,-17.09
-0.371,0.039,-0.682,-146.912,-98.145,-18.86
-0.367,0.025,-0.702,-145.691,-95.398,-20.691
-0.361,0.016,-0.713,-144.287,-92.896,-22.583
-0.355,0.009,-0.723,-142.273,-90.393,-24.719
-0.347,0,-0.725,-139.954,-88.013,-26.855
-0.337,-0.01,-0.73,-137.817,-86.121,-28.992
-0.33,-0.017,-0.743,-135.681,-84.229,-31.067
-0.326,-0.022,-0.763,-133.728,-82.642,-33.02
-0.32,-0.022,-0.783,-132.507,-80.811,-34.729
-0.32,-0.021,-0.808,-131.348,-78.918,-36.133
-0.318,-0.025,-0.83,-130.31,-76.599,-37.415
-0.313,-0.026,-0.842,-129.456,-74.219,-38.635
-0.306,-0.023,-0.851,-128.296,-71.716,-39.49
-0.299,-0.02,-0.858,-126.77,-69.458,-40.1
-0.292,-0.017,-0.869,-125,-67.078,-40.588
-0.286,-0.017,-0.883,-122.742,-64.88,-41.016
-0.278,-0.025,-0.896,-120.3,-62.378,-41.077
-0.271,-0.032,-0.901,-117.981,-59.875,-41.016
-0.262,-0.034,-0.906,-115.173,-57.556,-40.649
-0.258,-0.035,-0.91,-112.366,-55.603,-39.978
-0.252,-0.036,-0.915,-109.314,-53.589,-39.246
-0.246,-0.037,-0.922,-105.957,-51.514,-38.269
-0.247,-0.043,-0.935,-102.966,-49.5,-36.743
-0.242,-0.049,-0.941,-99.915,-47.302,-35.034
-0.238,-0.053,-0.943,-96.619,-45.166,-33.508
-0.234,-0.062,-0.947,-93.872,-42.847,-31.677
-0.233,-0.072,-0.955,-91.125,-40.588,-29.602
-0.233,-0.083,-0.964,-89.172,-38.33,-27.283
-0.231,-0.096,-0.972,-87.708,-35.95,-24.963
-0.232,-0.108,-0.983,-86.121,-33.569,-22.461
-0.23,-0.123,-0.988,-84.29,-31.311,-20.02
-0.228,-0.133,-0.986,-82.214,-29.053,-17.212
-0.221,-0.141,-0.972,-79.956,-26.733,-14.587
-0.216,-0.149,-0.965,-77.393,-24.658,-11.841
-0.214,-0.16,-0.961,-74.585,-22.766,-9.094
-0.214,-0.171,-0.959,-71.35,-21.179,-6.287
-0.212,-0.179,-0.956,-67.688,-19.714,-3.723
-0.211,-0.191,-0.955,-63.965,-18.433,-1.709
-0.21,-0.204,-0.954,-59.937,-17.09,0.977
-0.206,-0.215,-0.947,-55.786,-15.93,3.723
-0.201,-0.227,-0.945,-51.086,-15.076,6.47
-0.198,-0.239,-0.945,-46.387,-14.404,9.277
-0.201,-0.25,-0.951,-41.382,-13.733,12.268
-0.203,-0.264,-0.961,-36.133,-13.123,15.076
-0.208,-0.28,-0.972,-31.128,-12.024,17.883
-0.212,-0.3,-0.985,-26.489,-10.62,20.691
-0.217,-0.319,-0.997,-22.156,-9.216,23.315
-0.221,-0.338,-1.004,-18.188,-7.446,25.635
-0.222,-0.358,-1.008,-14.771,-5.432,27.771
-0.221,-0.378,-1.007,-11.475,-3.174,29.48
-0.22,-0.396,-1.003,-8.545,-0.977,31.006
-0.214,-0.409,-0.993,-5.554,1.038,32.104
-0.21,-0.415,-0.976,-2.441,2.869,33.02
-0.207,-0.428,-0.971,0.732,4.395,33.875
-0.205,-0.446,-0.965,3.479,5.981,34.241
-0.202,-0.463,-0.959,5.737,7.141,34.363
-0.199,-0.479,-0.95,7.202,8.606,34.302
-0.194,-0.492,-0.937,8.24,9.399,33.997
-0.189,-0.501,-0.926,9.155,10.254,33.508
-0.185,-0.506,-0.919,10.254,10.803,32.654
-0.185,-0.511,-0.911,11.169,11.047,31.555
-0.185,-0.516,-0.905,12.146,11.047,30.396
-0.188,-0.521,-0.9,13,11.047,28.931
-0.189,-0.527,-0.891,13.794,10.864,27.344
-0.19,-0.534,-0.886,14.038,10.62,25.757
-0.188,-0.538,-0.878,14.526,9.888,24.109
-0.187,-0.542,-0.87,14.587,9.216,22.461
-0.184,-0.549,-0.862,15.076,8.057,20.691
-0.182,-0.552,-0.856,15.259,6.775,18.677
-0.182,-0.552,-0.85,15.381,5.371,16.724
-0.186,-0.55,-0.852,15.564,4.028,14.465
-0.188,-0.548,-0.858,15.869,2.869,12.39
-0.189,-0.55,-0.86,15.747,1.648,10.132
-0.19,-0.552,-0.864,15.869,0.549,7.996
-0.188,-0.552,-0.863,15.686,-0.305,5.676
-0.189,-0.548,-0.861,15.93,-1.404,3.479
-0.191,-0.541,-0.865,16.418,-2.319,1.16
-0.193,-0.532,-0.87,17.761,-3.235,-1.038
-0.198,-0.524,-0.88,18.982,-3.906,-3.052
-0.201,-0.516,-0.892,20.386,-4.333,-4.7
-0.205,-0.511,-0.905,22.4,-4.639,-6.714
-0.207,-0.507,-0.915,24.475,-4.517,-8.789
-0.209,-0.5,-0.917,26.611,-4.395,-10.742
-0.209,-0.487,-0.914,29.236,-3.967,-12.817
-0.21,-0.475,-0.918,32.043,-3.357,-14.954
-0.211,-0.462,-0.919,34.729,-2.869,-16.724
-0.213,-0.455,-0.923,37.17,-2.502,-18.616
-0.211,-0.446,-0.922,39.063,-1.892,-20.447
-0.207,-0.435,-0.917,40.649,-1.221,-21.851
-0.2,-0.421,-0.904,42.114,-0.854,-23.315
-0.197,-0.405,-0.893,43.823,-0.671,-24.536
-0.198,-0.385,-0.884,45.532,-0.671,-25.696
-0.202,-0.36,-0.871,47.546,-0.732,-26.794
-0.208,-0.337,-0.867,49.377,-0.671,-27.71
-0.214,-0.318,-0.868,51.575,-0.793,-28.564
-0.221,-0.305,-0.875,53.101,-1.16,-28.931
-0.225,-0.294,-0.876,54.321,-1.404,-29.236
-0.224,-0.287,-0.878,54.565,-1.404,-29.236
-0.219,-0.279,-0.877,54.382,-1.831,-29.114
-0.215,-0.266,-0.874,54.26,-2.258,-28.87
-0.21,-0.252,-0.872,54.871,-2.502,-28.442
-0.208,-0.238,-0.875,56.091,-2.686,-27.893
-0.214,-0.216,-0.876,58.472,-2.991,-27.588
-0.218,-0.189,-0.872,61.646,-2.991,-27.344
-0.225,-0.166,-0.883,65.186,-2.686,-27.1
-0.235,-0.15,-0.899,69.214,-2.441,-26.672
-0.242,-0.139,-0.913,72.876,-1.953,-26.306
-0.246,-0.133,-0.924,75.439,-1.16,-25.696
-0.244,-0.119,-0.919,77.393,-0.183,-24.902
-0.233,-0.091,-0.9,79.407,0.854,-24.048
-0.223,-0.063,-0.879,81.848,1.831,-22.949
-0.211,-0.026,-0.862,85.51,2.502,-21.667
-0.202,0.016,-0.848,89.844,3.296,-20.203
-0.2,0.064,-0.841,94.238,3.784,-18.555
