aX,aY,aZ,gX,gY,gZ
-0.125,-0.22,1.158,-0.977,-12.695,1.77
-0.122,-0.222,1.127,-2.258,-14.526,0.854
-0.112,-0.212,1.086,-2.991,-16.357,-0.061
-0.104,-0.201,1.034,-3.54,-17.517,-0.916
-0.103,-0.198,0.981,-3.601,-17.761,-1.648
-0.109,-0.2,0.928,-3.601,-17.029,-2.319
-0.118,-0.198,0.892,-3.235,-15.747,-2.869
-0.124,-0.193,0.87,-3.357,-14.038,-3.174
-0.125,-0.187,0.861,-3.723,-11.902,-3.54
-0.125,-0.176,0.856,-4.211,-9.949,-4.089
-0.12,-0.167,0.84,-4.272,-7.996,-4.822
-0.115,-0.158,0.823,-3.845,-5.981,-5.432
-0.111,-0.152,0.829,-2.991,-3.967,-5.676
-0.112,-0.144,0.844,-1.77,-2.136,-5.737
-0.116,-0.139,0.867,-0.549,-0.61,-5.92
-0.126,-0.141,0.89,0.732,0.549,-5.92
-0.131,-0.144,0.898,1.587,0.916,-5.981
-0.127,-0.142,0.898,2.441,1.099,-6.104
-0.124,-0.138,0.907,3.235,0.854,-6.348
-0.116,-0.131,0.901,4.089,0.488,-6.47
-0.115,-0.131,0.887,5.249,-0.366,-6.409
-0.118,-0.125,0.885,6.775,-1.404,-6.042
-0.118,-0.119,0.883,7.751,-2.441,-5.554
-0.122,-0.121,0.87,8.118,-3.113,-5.127
-0.118,-0.129,0.849,7.568,-3.906,-4.333
-0.119,-0.132,0.848,6.592,-4.7,-3.906
-0.129,-0.134,0.853,5.31,-5.432,-3.479
-0.129,-0.131,0.845,3.845,-6.104,-3.113
-0.123,-0.135,0.821,2.197,-6.47,-2.808
-0.126,-0.148,0.782,0.61,-6.348,-2.258
-0.125,-0.158,0.737,-0.366,-5.981,-1.648
-0.127,-0.159,0.698,-0.61,-5.432,-1.16
-0.146,-0.158,0.709,-0.488,-4.578,-0.732
-0.167,-0.155,0.769,-0.244,-3.906,-0.244
-0.182,-0.144,0.821,0,-3.784,0.305
-0.196,-0.142,0.849,-0.183,-4.395,0.61
-0.204,-0.139,0.868,-0.732,-4.761,1.16
-0.203,-0.134,0.849,-1.038,-5.005,1.343
-0.206,-0.128,0.812,-1.099,-5.249,1.709
-0.211,-0.12,0.786,-0.854,-5.005,2.136
-0.212,-0.11,0.757,-0.122,-4.15,2.869
-0.223,-0.11,0.747,1.526,-3.296,3.662
-0.242,-0.111,0.772,3.601,-2.38,4.517
-0.246,-0.117,0.806,5.371,-1.587,5.188
-0.251,-0.123,0.846,7.202,-1.099,5.737
-0.256,-0.129,0.867,8.911,-1.282,6.348
-0.26,-0.135,0.864,10.559,-1.831,6.958
-0.272,-0.137,0.876,12.146,-2.686,7.446
-0.289,-0.139,0.884,13.672,-3.418,8.179
-0.297,-0.149,0.865,15.076,-4.395,8.972
-0.306,-0.169,0.843,16.418,-4.944,9.644
-0.314,-0.195,0.835,17.578,-5.737,10.193
-0.326,-0.222,0.853,18.372,-6.348,10.437
-0.334,-0.251,0.87,18.738,-6.958,10.254
-0.348,-0.274,0.879,18.616,-7.69,9.705
-0.364,-0.29,0.895,17.883,-8.423,8.789
-0.374,-0.299,0.892,16.418,-9.155,7.996
-0.379,-0.3,0.858,14.465,-9.46,7.08
-0.388,-0.303,0.825,12.146,-9.155,6.042
-0.402,-0.308,0.802,9.521,-8.362,5.31
-0.419,-0.321,0.797,7.446,-7.202,4.456
-0.434,-0.332,0.802,5.188,-5.798,3.54
-0.443,-0.334,0.823,3.723,-4.456,2.441
-0.45,-0.332,0.844,2.747,-3.235,1.16
-0.452,-0.324,0.861,2.136,-2.075,-0.061
-0.458,-0.311,0.87,2.197,-1.038,-0.732
-0.472,-0.299,0.881,2.686,-0.061,-1.282
-0.485,-0.289,0.891,3.296,0.366,-1.77
-0.487,-0.282,0.887,4.517,0.671,-1.953
-0.484,-0.281,0.88,5.554,1.099,-1.892
-0.483,-0.288,0.881,6.653,1.465,-1.648
-0.491,-0.295,0.896,8.179,1.709,-1.282
-0.499,-0.302,0.909,9.766,1.953,-1.16
-0.498,-0.306,0.903,11.169,1.953,-1.038
-0.492,-0.309,0.878,12.39,2.014,-0.793
-0.489,-0.317,0.844,13.245,2.625,-0.61
-0.488,-0.327,0.816,13.672,3.845,-0.427
-0.489,-0.337,0.794,13.55,5.798,-0.244
-0.493,-0.351,0.788,13,7.874,-0.183
-0.494,-0.36,0.806,12.207,10.132,-0.305
-0.486,-0.367,0.817,11.108,12.329,-0.61
-0.484,-0.381,0.812,9.583,14.465,-1.099
-0.478,-0.39,0.808,8.057,16.663,-1.465
-0.466,-0.393,0.803,6.165,18.738,-2.075
-0.457,-0.395,0.798,4.456,20.691,-2.686
-0.448,-0.393,0.801,2.686,22.766,-3.052
-0.433,-0.386,0.808,0.916,24.78,-3.418
-0.422,-0.376,0.828,-0.732,26.428,-3.967
-0.408,-0.365,0.851,-2.38,27.893,-4.517
-0.394,-0.357,0.869,-3.845,28.809,-4.883
-0.378,-0.344,0.878,-5.066,29.358,-5.432
-0.358,-0.329,0.877,-5.981,29.724,-5.92
-0.335,-0.315,0.873,-6.592,29.602,-6.165
-0.315,-0.301,0.87,-6.653,29.724,-6.165
-0.299,-0.289,0.88,-6.592,29.724,-6.042
-0.282,-0.275,0.89,-6.104,29.541,-5.737
-0.264,-0.268,0.889,-5.371,29.358,-5.249
-0.25,-0.271,0.886,-4.7,28.931,-4.761
-0.236,-0.27,0.888,-4.15,28.87,-4.272
-0.219,-0.266,0.884,-3.784,28.32,-3.967
-0.2,-0.264,0.88,-3.296,28.015,-3.601
-0.18,-0.265,0.878,-3.296,27.832,-3.357
-0.162,-0.27,0.876,-3.784,27.771,-3.174
-0.146,-0.272,0.888,-4.211,27.832,-2.991
-0.141,-0.27,0.918,-4.883,27.771,-2.93
-0.14,-0.266,0.944,-5.981,27.344,-2.93
-0.137,-0.267,0.958,-7.141,26.672,-2.93
-0.131,-0.266,0.958,-7.996,26.062,-3.052
-0.117,-0.267,0.947,-8.667,25.513,-3.052
-0.103,-0.27,0.94,-9.338,25.208,-3.357
-0.09,-0.267,0.938,-9.705,25.024,-3.662
-0.073,-0.255,0.941,-9.766,24.78,-4.15
-0.055,-0.241,0.939,-9.338,25.085,-4.639
-0.035,-0.233,0.946,-8.789,25.146,-4.883
-0.017,-0.229,0.955,-8.484,25.208,-5.005
0.001,-0.233,0.956,-7.812,25.085,-5.188
0.016,-0.243,0.964,-7.324,24.719,-5.432
0.023,-0.251,0.983,-6.775,23.926,-5.92
0.03,-0.254,1.006,-6.287,22.766,-6.653
0.035,-0.247,1.035,-5.981,20.996,-7.446
0.035,-0.228,1.072,-5.554,18.86,-8.179
0.04,-0.21,1.087,-5.798,16.418,-8.728
0.047,-0.205,1.076,-6.165,13.855,-9.094
0.051,-0.201,1.052,-6.714,11.353,-9.338
0.059,-0.201,1.025,-7.385,9.46,-9.583
0.07,-0.203,0.986,-7.935,7.874,-10.01
0.08,-0.199,0.95,-8.057,7.019,-10.498
0.087,-0.188,0.944,-7.935,6.775,-10.925
0.087,-0.176,0.96,-7.446,6.958,-11.353
0.084,-0.163,0.974,-7.019,6.897,-11.475
0.081,-0.159,0.99,-6.653,6.775,-11.719
0.073,-0.155,0.997,-6.042,6.653,-11.963
0.072,-0.154,0.988,-5.005,6.287,-12.451
0.073,-0.146,0.99,-4.333,5.92,-13
0.071,-0.135,1.001,-3.662,5.371,-13.245
0.068,-0.121,1.019,-2.991,4.883,-13.428
0.063,-0.111,1.035,-2.319,4.395,-13.611
0.059,-0.108,1.041,-1.892,4.089,-13.489
0.058,-0.108,1.033,-0.977,3.418,-13.55
0.059,-0.104,1.024,-0.183,2.686,-13.428
0.057,-0.097,1.002,0.305,1.831,-13.123
0.058,-0.082,0.978,0.916,1.099,-12.756
0.057,-0.07,0.981,1.16,0.732,-12.024
0.052,-0.066,1.016,1.282,0.366,-10.986
0.038,-0.072,1.046,1.038,-0.305,-10.071
0.033,-0.08,1.042,0.732,-0.916,-9.277
0.034,-0.09,1.021,0.488,-1.709,-8.667
0.032,-0.085,1.004,0.183,-2.197,-8.179
0.036,-0.077,0.976,0.122,-2.441,-7.751
0.046,-0.074,0.931,0,-2.319,-7.141
0.049,-0.078,0.926,0.244,-1.526,-6.348
0.04,-0.08,0.955,1.038,-0.427,-5.615
0.032,-0.088,0.994,1.587,0.427,-4.944
0.029,-0.096,1.036,2.38,0.732,-4.578
0.03,-0.098,1.061,2.808,0.61,-4.272
0.032,-0.098,1.06,3.113,0.122,-4.089
0.032,-0.1,1.04,2.991,-0.61,-3.906
0.034,-0.102,1.005,2.869,-1.465,-3.601
0.037,-0.101,0.971,2.686,-1.709,-3.296
0.036,-0.105,0.977,2.502,-1.404,-2.991
0.03,-0.102,1,2.014,-0.977,-2.625
0.032,-0.097,1.014,1.343,-0.61,-2.075
0.034,-0.098,1.04,0.427,-0.305,-1.404
0.027,-0.103,1.062,-0.366,-0.427,-0.671
0.024,-0.109,1.07,-1.038,-0.61,0
0.026,-0.115,1.056,-1.282,-1.282,0.305
0.026,-0.125,1.02,-1.282,-1.953,0.732
0.021,-0.131,1.011,-0.732,-2.258,0.854
0.018,-0.128,1.028,0,-2.625,1.038
0.019,-0.122,1.044,0.977,-2.808,1.099
0.021,-0.114,1.055,1.77,-3.113,1.404
0.017,-0.114,1.06,2.38,-3.479,1.709
0.01,-0.119,1.061,2.991,-4.089,2.014
0.005,-0.126,1.054,3.662,-4.639,2.136
0.002,-0.141,1.036,4.272,-5.127,2.38
-0.001,-0.157,1.033,4.822,-5.615,2.502
-0.004,-0.164,1.056,5.371,-5.859,2.563
-0.01,-0.168,1.071,5.798,-6.104,2.38
-0.017,-0.17,1.057,5.981,-6.226,1.953
-0.02,-0.17,1.029,5.737,-6.287,1.648
-0.021,-0.17,1.001,5.615,-6.042,1.343
-0.021,-0.172,0.985,5.676,-5.615,1.282
-0.023,-0.175,1.008,5.432,-5.066,1.343
-0.022,-0.172,1.071,5.615,-4.883,1.282
-0.026,-0.17,1.122,5.676,-4.944,1.221
-0.025,-0.172,1.152,5.371,-5.676,0.977
-0.023,-0.182,1.148,5.066,-7.08,0.732
-0.021,-0.192,1.106,4.578,-8.484,0.549
-0.023,-0.205,1.055,4.639,-9.644,0.244
-0.028,-0.216,1.024,4.517,-10.193,-0.366
-0.038,-0.223,1.033,4.272,-10.132,-1.038
-0.044,-0.22,1.053,4.272,-9.644,-1.892
-0.047,-0.217,1.068,4.211,-9.033,-2.625
-0.048,-0.215,1.075,3.967,-8.301,-2.991
-0.051,-0.21,1.083,4.395,-7.935,-3.601
-0.054,-0.206,1.079,4.639,-7.996,-3.784
-0.051,-0.199,1.061,4.944,-7.812,-4.028
-0.045,-0.195,1.044,5.066,-7.751,-4.089
-0.043,-0.194,1.033,5.066,-7.568,-3.967
-0.047,-0.196,1.042,4.7,-6.958,-3.723
-0.051,-0.195,1.052,4.211,-6.165,-3.662
-0.058,-0.192,1.053,3.601,-5.493,-3.54
-0.065,-0.191,1.05,2.93,-4.883,-3.357
-0.07,-0.189,1.049,2.38,-4.028,-3.296
-0.075,-0.189,1.051,1.77,-3.296,-3.113
-0.08,-0.192,1.044,1.099,-2.747,-2.747
-0.08,-0.2,1.032,0.549,-2.502,-2.38
-0.077,-0.201,1.025,0.122,-2.197,-1.953
-0.074,-0.197,1.026,-0.061,-1.953,-1.709
-0.072,-0.189,1.025,-0.427,-1.709,-1.16
-0.071,-0.183,1.013,-0.977,-1.282,-0.488
-0.072,-0.182,1.001,-1.526,-0.61,0.183
-0.073,-0.184,0.991,-2.136,0.244,0.854
-0.076,-0.186,0.997,-2.686,1.404,1.587
-0.078,-0.188,1.015,-3.235,2.38,2.136
-0.085,-0.193,1.046,-3.845,3.235,2.38
-0.09,-0.196,1.087,-4.517,3.784,2.747
-0.094,-0.196,1.129,-5.188,3.662,2.869
-0.094,-0.191,1.153,-5.859,2.991,2.808
-0.091,-0.187,1.152,-6.226,2.075,2.991
-0.088,-0.18,1.143,-6.47,0.977,2.869
-0.082,-0.172,1.135,-6.287,0.427,2.747
-0.086,-0.169,1.135,-5.92,0.244,2.869
-0.095,-0.171,1.159,-5.371,0.366,2.93
-0.101,-0.171,1.194,-4.272,0.427,2.502
-0.106,-0.174,1.231,-3.235,0.183,1.953
-0.113,-0.177,1.261,-2.319,-0.61,1.404
-0.115,-0.18,1.267,-1.465,-1.892,0.549
-0.116,-0.179,1.246,-0.916,-3.174,-0.122
-0.111,-0.179,1.216,-0.305,-4.395,-0.854
-0.11,-0.178,1.182,0.183,-5.005,-1.404
-0.109,-0.172,1.154,0.122,-5.005,-2.075
-0.11,-0.166,1.141,-0.061,-4.395,-2.563
-0.115,-0.164,1.148,-0.366,-3.296,-2.869
-0.121,-0.162,1.178,-0.732,-2.197,-3.174
-0.128,-0.158,1.218,-0.977,-1.648,-3.418
-0.132,-0.154,1.245,-1.282,-1.709,-3.906
-0.133,-0.147,1.249,-1.404,-2.38,-4.395
-0.13,-0.135,1.238,-1.343,-3.418,-4.883
-0.126,-0.122,1.217,-0.977,-4.639,-5.371
-0.125,-0.107,1.192,-0.61,-5.615,-5.31
-0.126,-0.097,1.17,-0.244,-6.042,-5.005
-0.128,-0.094,1.151,-0.061,-6.47,-4.7
-0.13,-0.092,1.141,-0.061,-6.592,-4.211
-0.13,-0.088,1.144,-0.61,-6.592,-3.784
-0.132,-0.082,1.15,-1.343,-6.836,-3.479
-0.134,-0.077,1.157,-2.014,-7.324,-3.174
-0.136,-0.072,1.15,-2.869,-7.996,-2.747
-0.133,-0.068,1.127,-3.723,-8.606,-2.136
-0.132,-0.064,1.098,-4.639,-8.972,-1.221
-0.132,-0.061,1.077,-5.249,-9.338,-0.244
-0.133,-0.062,1.059,-5.737,-8.972,0.61
-0.135,-0.069,1.051,-5.92,-8.24,1.465
-0.138,-0.073,1.055,-6.042,-7.568,2.258
-0.141,-0.074,1.065,-5.859,-7.08,2.93
-0.143,-0.075,1.069,-5.432,-6.897,3.357
-0.142,-0.075,1.072,-4.883,-6.897,3.906
-0.14,-0.075,1.055,-4.272,-7.019,4.272
-0.138,-0.08,1.029,-2.991,-6.897,4.639
-0.136,-0.083,1.002,-1.343,-6.653,5.005
-0.134,-0.086,0.985,0.549,-5.981,5.127
-0.132,-0.091,0.968,2.319,-5.066,5.31
-0.131,-0.099,0.963,3.784,-3.845,5.493
-0.133,-0.104,0.968,5.127,-2.625,5.493
-0.134,-0.11,0.98,6.042,-1.465,5.493
-0.132,-0.114,0.989,6.226,-0.671,5.31
-0.129,-0.117,0.999,6.287,0.061,5.31
-0.128,-0.119,1.001,6.165,0.305,5.371
-0.125,-0.123,0.995,6.165,0.305,5.249
-0.119,-0.126,0.984,6.287,0.488,5.188
-0.116,-0.131,0.97,6.653,0.977,5.31
-0.112,-0.135,0.97,7.263,1.526,5.31
-0.112,-0.139,0.983,7.751,2.075,5.249
,,,,,
-0.242,0.161,1.464,3.723,4.822,-0.122
-0.262,0.206,1.679,5.188,4.272,0.061
-0.286,0.252,1.908,6.958,2.563,0.305
-0.313,0.277,2.104,9.033,-0.61,0.732
-0.347,0.284,2.259,11.108,-5.31,1.526
-0.385,0.291,2.397,13,-11.475,2.014
-0.417,0.298,2.495,14.282,-19.592,2.991
-0.441,0.293,2.535,14.465,-28.87,4.089
-0.456,0.269,2.497,13.489,-39.001,5.31
-0.466,0.238,2.396,11.23,-49.255,6.775
-0.477,0.203,2.262,8.179,-58.899,7.935
-0.486,0.179,2.099,4.211,-67.688,8.911
-0.482,0.167,1.915,-0.793,-74.951,9.888
-0.467,0.149,1.697,-5.676,-80.078,10.681
-0.446,0.123,1.472,-10.681,-82.886,11.658
-0.426,0.09,1.25,-15.32,-83.313,12.024
-0.398,0.057,1.043,-19.348,-81.055,12.207
-0.359,0.032,0.863,-22.217,-76.416,11.963
-0.318,0.011,0.695,-24.292,-69.824,11.475
-0.276,-0.018,0.534,-24.963,-60.791,10.559
-0.245,-0.044,0.392,-24.475,-50.049,9.216
-0.215,-0.057,0.284,-23.132,-38.025,7.812
-0.186,-0.06,0.231,-20.752,-25.024,6.287
-0.156,-0.052,0.227,-17.883,-12.085,4.822
-0.121,-0.037,0.272,-14.893,0.122,3.479
-0.081,-0.001,0.372,-11.719,11.292,2.747
-0.04,0.049,0.51,-8.728,21.057,2.625
-0.015,0.09,0.64,-6.348,28.625,3.296
0.004,0.112,0.757,-4.456,33.997,4.822
0.011,0.116,0.861,-3.174,36.682,6.653
0.003,0.119,0.96,-2.319,37.476,8.85
-0.007,0.131,1.067,-2.258,36.011,10.803
-0.011,0.137,1.159,-2.747,32.532,12.878
-0.02,0.122,1.209,-3.723,27.283,14.954
-0.031,0.101,1.234,-5.066,20.935,16.602
-0.033,0.083,1.233,-6.287,14.038,17.944
-0.018,0.064,1.187,-7.08,7.385,18.616
0.001,0.033,1.112,-7.141,1.831,18.982
0.018,-0.008,1.05,-6.47,-2.014,18.555
0.014,-0.056,1.005,-4.639,-4.761,17.273
-0.006,-0.113,0.964,-2.014,-6.531,14.954
-0.03,-0.16,0.911,1.221,-7.629,11.597
-0.037,-0.187,0.866,5.371,-7.751,7.08
-0.034,-0.203,0.815,9.766,-6.958,2.075
-0.022,-0.22,0.75,14.648,-5.31,-2.93
-0.005,-0.24,0.709,19.775,-2.747,-7.935
-0.006,-0.241,0.7,24.902,0.61,-13.245
-0.021,-0.21,0.754,29.724,3.784,-18.372
-0.038,-0.179,0.817,34.119,6.836,-22.827
-0.047,-0.168,0.853,37.415,9.216,-26.794
-0.044,-0.159,0.877,39.795,10.864,-30.212
-0.038,-0.152,0.9,41.321,11.658,-33.203
-0.035,-0.148,0.924,41.809,11.597,-35.889
-0.028,-0.136,0.958,41.321,10.986,-37.842
-0.018,-0.108,0.984,40.1,9.399,-39.368
-0.011,-0.075,0.987,37.598,7.202,-40.1
-0.002,-0.033,0.991,34.424,4.639,-39.856
0.009,0.014,1.014,30.273,2.136,-38.574
0.014,0.045,1.021,25.574,-0.427,-36.438
0.009,0.048,1.012,20.691,-3.113,-33.875
0.003,0.044,1,15.93,-5.859,-31.006
-0.007,0.034,0.969,11.597,-8.545,-28.137
-0.021,0.023,0.92,7.874,-11.292,-25.513
-0.028,0.025,0.89,5.005,-13.367,-23.01
-0.026,0.035,0.877,3.052,-14.893,-20.386
-0.02,0.035,0.847,1.831,-15.747,-17.944
-0.021,0.014,0.808,1.465,-16.235,-15.625
-0.039,-0.009,0.785,1.831,-16.113,-13.489
-0.063,-0.015,0.789,2.808,-15.747,-11.597
-0.083,-0.018,0.784,3.967,-15.259,-10.254
-0.098,-0.011,0.799,5.188,-14.771,-8.972
-0.114,0.003,0.822,6.104,-14.221,-8.179
-0.129,0.011,0.811,7.08,-13.977,-7.202
-0.151,0.009,0.787,7.629,-13.428,-6.287
-0.171,0.014,0.784,7.996,-12.878,-5.249
-0.196,0.026,0.81,7.935,-12.329,-4.15
-0.23,0.035,0.839,7.69,-12.024,-3.235
-0.261,0.033,0.873,7.446,-12.39,-2.563
-0.292,0.028,0.908,7.08,-13.611,-1.587
-0.32,0.021,0.93,6.409,-15.015,-0.793
-0.339,0.006,0.923,5.981,-16.602,-0.183
-0.36,-0.014,0.89,5.676,-18.25,0.061
-0.391,-0.028,0.855,5.31,-19.104,-0.061
-0.42,-0.033,0.818,5.31,-19.287,-0.61
-0.443,-0.038,0.766,5.371,-18.738,-1.343
-0.462,-0.05,0.716,5.981,-17.09,-2.258
-0.479,-0.07,0.707,6.409,-14.771,-2.869
-0.495,-0.083,0.729,7.08,-12.39,-3.662
-0.513,-0.085,0.75,8.118,-10.193,-4.639
-0.529,-0.085,0.753,9.399,-8.179,-5.981
-0.54,-0.078,0.748,10.376,-6.592,-7.08
-0.55,-0.069,0.74,11.23,-4.822,-8.057
-0.556,-0.064,0.727,11.841,-2.808,-8.545
-0.562,-0.061,0.716,12.512,-0.793,-8.85
-0.572,-0.058,0.716,12.878,1.16,-8.728
-0.579,-0.062,0.736,13.428,2.808,-8.301
-0.589,-0.068,0.766,13.55,4.028,-7.69
-0.602,-0.068,0.793,13.306,4.944,-6.775
-0.605,-0.067,0.811,13,5.249,-5.676
-0.605,-0.071,0.816,12.024,5.31,-4.333
-0.606,-0.078,0.818,10.742,5.371,-3.296
-0.609,-0.088,0.813,9.46,5.249,-2.441
-0.609,-0.095,0.799,7.751,5.31,-1.16
-0.602,-0.105,0.776,6.287,5.615,0.183
-0.593,-0.112,0.752,4.944,6.47,1.526
-0.58,-0.115,0.724,3.479,7.568,2.869
-0.567,-0.118,0.703,2.136,9.277,4.333
-0.56,-0.124,0.699,0.793,11.414,5.432
-0.559,-0.132,0.715,-0.427,13.672,6.47
-0.55,-0.141,0.731,-1.648,15.991,7.568
-0.533,-0.151,0.728,-2.747,18.005,8.301
-0.512,-0.16,0.725,-3.845,20.203,8.667
-0.486,-0.169,0.729,-4.517,22.4,8.911
-0.457,-0.176,0.732,-4.883,24.353,9.216
-0.427,-0.182,0.741,-5.188,26.062,9.216
-0.402,-0.188,0.761,-5.493,27.71,9.46
-0.378,-0.194,0.783,-5.554,28.87,9.583
-0.361,-0.195,0.818,-5.615,29.602,9.705
-0.34,-0.193,0.856,-5.676,29.541,9.705
-0.321,-0.189,0.882,-5.92,29.053,9.521
-0.296,-0.188,0.89,-6.531,28.198,9.399
-0.265,-0.188,0.885,-7.019,26.978,9.277
-0.232,-0.189,0.879,-7.69,25.513,9.094
-0.208,-0.183,0.89,-8.667,24.231,8.911
-0.196,-0.166,0.92,-9.888,22.949,8.911
-0.18,-0.154,0.948,-11.047,21.423,8.85
-0.16,-0.15,0.952,-12.39,19.897,8.667
-0.138,-0.155,0.94,-13.916,18.372,8.545
-0.116,-0.16,0.919,-15.259,17.09,8.179
-0.094,-0.16,0.907,-16.113,16.113,7.812
-0.078,-0.151,0.912,-16.785,15.381,7.202
-0.069,-0.136,0.938,-17.334,14.648,6.836
-0.065,-0.117,0.962,-17.7,13.977,6.226
-0.062,-0.101,0.98,-18.25,13.367,5.798
-0.055,-0.088,0.995,-18.616,12.512,5.371
-0.047,-0.07,1.01,-19.165,11.902,5.066
-0.038,-0.053,1.037,-19.531,11.23,4.395
-0.03,-0.041,1.069,-19.714,10.437,3.845
-0.025,-0.032,1.083,-19.897,9.766,3.357
-0.014,-0.027,1.058,-20.142,9.033,2.563
0,-0.024,1.006,-20.081,8.667,1.953
0.005,-0.015,0.969,-19.775,9.033,1.16
0.005,0.001,0.965,-19.653,9.766,0.488
0.008,0.025,0.987,-19.653,10.742,-0.183
0.013,0.054,1.022,-20.081,11.597,-0.732
0.011,0.076,1.069,-20.325,12.39,-1.221
0.008,0.085,1.09,-20.752,12.634,-1.404
0.014,0.081,1.07,-20.691,12.695,-1.709
0.021,0.077,1.043,-20.325,12.512,-2.258
0.024,0.085,1.05,-19.287,12.329,-2.441
0.02,0.1,1.077,-18.066,11.902,-2.686
0.014,0.115,1.125,-16.541,11.169,-2.869
0.006,0.138,1.173,-14.954,9.949,-3.052
0,0.149,1.191,-13.123,8.301,-3.235
0,0.142,1.173,-11.414,6.409,-3.296
0.002,0.121,1.125,-9.766,4.395,-3.479
0.004,0.101,1.069,-7.69,3.174,-3.967
0.004,0.086,1.012,-5.676,2.258,-4.883
-0.001,0.086,0.999,-3.418,1.953,-5.737
-0.007,0.107,1.027,-1.648,2.136,-6.653
-0.01,0.128,1.054,0.061,2.258,-7.629
-0.014,0.123,1.056,1.465,2.136,-8.301
-0.016,0.105,1.044,2.502,2.014,-8.911
-0.014,0.092,1.028,3.601,2.014,-9.644
-0.013,0.092,1.021,4.517,1.831,-10.315
-0.007,0.102,1.023,5.188,1.648,-10.864
-0.003,0.109,1.039,5.554,1.221,-10.986
-0.005,0.114,1.074,5.432,0.61,-10.925
-0.011,0.11,1.092,5.066,-0.183,-10.681
-0.014,0.102,1.067,4.211,-1.343,-10.193
-0.018,0.104,1.041,2.991,-2.319,-9.766
-0.018,0.113,1.014,1.587,-3.052,-9.216
-0.014,0.128,1.002,-0.183,-3.235,-8.423
-0.011,0.142,1.011,-1.953,-3.357,-7.385
-0.01,0.147,1.017,-3.723,-3.296,-6.165
-0.01,0.14,1.023,-4.883,-3.601,-4.883
-0.012,0.132,1.039,-5.676,-3.845,-3.784
-0.016,0.122,1.048,-5.981,-4.333,-3.113
-0.013,0.111,1.045,-5.371,-5.432,-2.686
-0.007,0.109,1.048,-4.089,-6.348,-2.136
-0.005,0.123,1.062,-2.441,-7.324,-1.526
-0.005,0.14,1.095,-1.099,-8.301,-0.671
-0.011,0.14,1.122,0.427,-9.705,0.305
-0.018,0.12,1.118,2.136,-11.414,1.099
-0.02,0.094,1.091,3.662,-13.184,1.465
-0.017,0.074,1.055,5.554,-14.526,1.465
-0.014,0.067,1.022,7.629,-15.686,1.465
-0.009,0.071,1.007,9.399,-16.357,1.404
-0.012,0.07,1,10.864,-16.418,1.221
-0.016,0.059,0.978,12.024,-16.235,1.282
-0.022,0.045,0.946,12.39,-15.991,1.221
-0.033,0.036,0.93,12.573,-15.503,1.221
-0.047,0.031,0.927,12.329,-14.832,1.221
-0.064,0.031,0.943,11.536,-14.038,1.038
-0.075,0.037,0.968,10.742,-13.184,1.038
-0.082,0.041,0.978,9.644,-12.39,1.099
-0.088,0.039,0.978,8.667,-11.658,1.16
-0.095,0.032,0.983,7.812,-11.108,1.221
-0.103,0.024,0.995,7.324,-10.864,1.221
-0.116,0.015,1.013,7.019,-10.498,1.282
-0.13,0.007,1.031,7.324,-10.62,1.16
-0.138,0.004,1.033,7.751,-10.986,1.038
-0.141,0.007,1.022,8.423,-11.353,0.977
-0.139,0.018,1.034,9.216,-11.597,0.793
-0.146,0.032,1.052,9.888,-11.475,0.671
-0.156,0.037,1.057,10.437,-11.292,0.793
-0.168,0.028,1.042,10.62,-10.986,1.038
-0.182,0.015,1.017,10.681,-10.193,1.099
-0.196,0.006,0.997,10.803,-9.216,0.916
-0.209,0.008,0.99,10.803,-8.179,0.61
-0.219,0.017,0.991,10.437,-6.653,0.549
-0.226,0.021,0.988,10.071,-5.127,0.244
-0.231,0.024,0.981,9.094,-3.296,0.244
-0.234,0.022,0.973,8.118,-1.526,0.122
-0.238,0.016,0.972,6.836,0.732,0.183
-0.24,0.011,0.971,5.676,3.357,-0.122
-0.245,0.013,0.981,4.15,6.104,-0.549
-0.252,0.026,1.006,2.808,9.033,-0.977
-0.259,0.037,1.035,1.526,11.719,-1.282
-0.266,0.043,1.059,0.122,13.916,-1.648
-0.27,0.046,1.073,-0.793,15.808,-1.953
-0.271,0.047,1.072,-1.648,17.7,-2.014
-0.273,0.045,1.066,-2.136,19.409,-2.014
-0.273,0.048,1.068,-2.502,20.813,-1.953
-0.266,0.059,1.086,-2.869,22.4,-1.892
-0.258,0.076,1.091,-3.662,23.865,-1.709
-0.253,0.089,1.1,-4.517,25.452,-1.465
-0.251,0.106,1.115,-5.676,26.855,-1.099
-0.25,0.128,1.132,-6.897,28.137,-0.427
-0.246,0.154,1.157,-7.996,28.931,0.305
-0.241,0.184,1.18,-9.155,29.602,1.343
-0.236,0.208,1.213,-10.01,30.029,2.686
-0.232,0.22,1.248,-10.498,30.09,4.028
-0.227,0.229,1.283,-10.62,29.724,5.371
-0.216,0.236,1.314,-9.888,28.992,6.714
-0.205,0.237,1.333,-8.606,27.649,8.179
-0.195,0.238,1.346,-7.019,25.879,9.46
-0.185,0.238,1.358,-5.066,23.682,10.864
-0.173,0.237,1.364,-3.174,21.179,12.146
-0.163,0.228,1.359,-1.404,18.677,13.489
-0.152,0.22,1.352,0.671,16.235,14.526
-0.145,0.207,1.343,2.502,13.977,15.442
-0.136,0.195,1.327,4.211,12.146,16.235
