aX,aY,aZ,gX,gY,gZ
-0.315,0.255,1.018,50.598,58.716,61.34
-0.31,0.245,1.029,48.706,58.35,60.242
-0.302,0.236,1.032,46.936,57.922,59.326
-0.302,0.228,1.042,45.166,57.617,58.533
-0.299,0.222,1.054,43.579,57.007,57.739
-0.295,0.213,1.058,41.809,56.274,56.885
-0.29,0.205,1.059,40.039,55.542,56.274
-0.279,0.195,1.06,38.452,54.81,55.786
-0.267,0.186,1.059,37.048,53.894,54.993
-0.257,0.176,1.055,35.95,53.162,54.199
-0.248,0.169,1.065,34.851,52.307,53.467
-0.242,0.158,1.075,33.813,51.208,52.734
-0.24,0.146,1.073,33.02,50.232,51.758
-0.239,0.138,1.075,32.41,49.011,50.903
-0.235,0.133,1.079,31.738,48.096,50.11
-0.232,0.127,1.079,31.25,47.18,49.438
-0.226,0.12,1.083,30.945,46.448,48.645
-0.219,0.114,1.086,30.884,45.349,47.852
-0.214,0.107,1.082,30.64,44.373,47.18
-0.208,0.099,1.08,30.212,43.274,46.265
-0.204,0.093,1.086,30.151,42.236,45.166
-0.202,0.087,1.092,30.396,40.955,44.25
-0.198,0.08,1.092,30.334,39.917,43.213
-0.193,0.077,1.098,30.457,38.94,42.175
-0.186,0.075,1.103,30.823,37.659,41.26
-0.181,0.07,1.106,31.006,36.438,40.466
-0.173,0.064,1.121,31.189,35.4,39.734
-0.166,0.059,1.131,31.738,33.936,39.001
-0.162,0.053,1.129,32.166,32.532,38.086
-0.161,0.048,1.119,32.349,31.433,37.354
-0.159,0.041,1.12,32.593,30.151,36.682
-0.155,0.033,1.117,32.654,28.809,35.889
-0.153,0.022,1.11,32.593,27.527,35.156
-0.151,0.014,1.101,32.349,26.733,34.302
-0.147,0.008,1.093,31.982,25.818,33.569
-0.141,0.006,1.084,31.555,24.658,33.081
-0.136,0.004,1.075,31.311,23.865,32.41
-0.13,0.004,1.071,30.884,22.888,31.921
-0.125,0.001,1.072,30.762,22.034,31.494
-0.12,-0.001,1.079,30.457,21.118,31.189
-0.12,-0.005,1.088,30.151,20.142,30.762
-0.12,-0.011,1.098,30.029,19.348,30.273
-0.118,-0.02,1.095,29.968,18.433,30.09
-0.117,-0.028,1.086,29.48,17.639,29.663
-0.114,-0.035,1.074,29.053,17.09,29.358
-0.111,-0.036,1.064,28.442,16.785,29.053
-0.105,-0.037,1.059,27.71,16.357,28.748
-0.1,-0.037,1.059,26.917,15.991,28.503
-0.094,-0.037,1.056,26.184,15.564,28.381
-0.088,-0.04,1.056,25.269,15.259,28.259
-0.083,-0.043,1.056,24.78,14.954,27.954
-0.079,-0.047,1.06,24.231,14.771,27.893
-0.076,-0.053,1.061,23.621,14.465,27.832
-0.075,-0.062,1.057,22.827,14.404,27.71
-0.073,-0.068,1.053,22.156,14.16,27.71
-0.072,-0.073,1.052,21.484,14.038,27.71
-0.068,-0.076,1.054,20.752,14.038,27.405
-0.066,-0.078,1.056,20.142,14.038,27.222
-0.063,-0.078,1.055,19.47,13.977,27.283
-0.059,-0.079,1.052,18.738,13.855,27.039
,,,,,
-0.152,-0.343,1.153,7.935,-15.686,-15.564
-0.163,-0.354,1.156,8.179,-17.273,-17.761
-0.173,-0.363,1.156,8.179,-18.677,-20.264
-0.184,-0.371,1.153,8.24,-20.264,-23.132
-0.194,-0.378,1.149,8.24,-22.156,-26.001
-0.205,-0.387,1.149,7.996,-23.743,-29.053
-0.215,-0.395,1.153,7.996,-25.391,-32.288
-0.227,-0.403,1.158,7.935,-26.978,-35.645
-0.238,-0.411,1.165,7.507,-28.564,-39.368
-0.246,-0.421,1.171,7.141,-29.968,-43.213
-0.252,-0.43,1.171,6.897,-31.494,-47.119
-0.26,-0.441,1.169,6.531,-33.264,-51.27
-0.265,-0.451,1.171,5.981,-35.034,-55.42
-0.266,-0.46,1.174,5.188,-36.804,-59.998
-0.266,-0.467,1.184,4.028,-38.696,-64.636
-0.268,-0.471,1.192,3.296,-40.588,-69.519
-0.27,-0.473,1.196,2.38,-42.542,-74.219
-0.277,-0.473,1.19,1.343,-44.617,-79.041
-0.283,-0.468,1.181,-0.183,-46.509,-84.045
-0.29,-0.463,1.175,-1.77,-48.401,-88.806
-0.295,-0.454,1.177,-3.418,-50.11,-93.872
-0.299,-0.444,1.187,-4.944,-51.758,-98.816
-0.304,-0.436,1.194,-6.653,-53.528,-103.516
-0.307,-0.427,1.214,-8.423,-55.115,-108.459
-0.307,-0.413,1.239,-10.62,-56.763,-113.22
-0.307,-0.404,1.256,-13,-58.594,-117.92
-0.311,-0.391,1.276,-15.259,-60.242,-122.437
-0.312,-0.38,1.293,-18.066,-61.951,-126.831
-0.306,-0.369,1.3,-21.057,-63.599,-130.737
-0.293,-0.357,1.3,-24.17,-65.552,-134.949
-0.28,-0.339,1.301,-27.527,-67.627,-139.099
-0.271,-0.314,1.283,-31.311,-69.519,-143.066
-0.265,-0.283,1.266,-35.156,-71.411,-146.79
-0.262,-0.248,1.248,-39.307,-73.303,-150.452
-0.262,-0.214,1.233,-43.945,-74.951,-153.442
-0.26,-0.182,1.239,-48.157,-76.66,-156.372
-0.256,-0.153,1.25,-53.101,-78.308,-158.997
-0.246,-0.124,1.258,-58.167,-80.261,-161.194
-0.233,-0.096,1.281,-62.866,-81.787,-163.269
-0.224,-0.068,1.29,-67.81,-83.679,-164.978
-0.218,-0.033,1.277,-72.693,-85.51,-166.443
-0.214,0.005,1.262,-77.942,-87.036,-167.603
-0.215,0.046,1.229,-83.557,-88.074,-168.457
-0.215,0.087,1.197,-89.539,-88.867,-168.823
-0.216,0.13,1.169,-95.764,-89.111,-168.701
-0.215,0.17,1.14,-102.234,-88.989,-168.274
-0.215,0.205,1.108,-108.887,-88.806,-167.358
-0.213,0.24,1.074,-115.784,-88.135,-166.077
-0.21,0.28,1.052,-122.192,-87.463,-164.551
-0.21,0.317,1.035,-128.601,-86.731,-162.964
-0.213,0.353,1.018,-134.46,-85.693,-160.889
-0.219,0.389,0.984,-140.32,-84.839,-158.875
-0.225,0.427,0.953,-146.301,-83.74,-156.555
-0.228,0.468,0.935,-152.527,-82.52,-153.87
-0.231,0.501,0.898,-158.813,-81.299,-150.818
-0.229,0.535,0.867,-164.978,-79.773,-147.766
-0.221,0.573,0.851,-170.654,-78.186,-144.531
-0.217,0.609,0.826,-176.025,-77.026,-141.052
-0.214,0.644,0.8,-180.908,-75.684,-137.695
-0.208,0.679,0.785,-184.998,-74.463,-134.216
-0.212,0.709,0.745,-188.721,-73.425,-130.737
-0.215,0.738,0.713,-191.956,-71.96,-127.502
-0.218,0.763,0.671,-195.068,-70.496,-124.146
-0.222,0.778,0.627,-198.181,-68.97,-120.605
-0.221,0.789,0.585,-200.989,-67.139,-117.31
-0.213,0.8,0.554,-203.552,-65.125,-114.075
-0.21,0.814,0.521,-205.627,-63.293,-110.901
-0.206,0.838,0.486,-207.214,-61.768,-107.971
-0.203,0.855,0.449,-208.069,-60.242,-104.98
-0.198,0.864,0.416,-209.045,-58.35,-102.173
-0.194,0.871,0.37,-209.9,-56.58,-99.548
-0.19,0.872,0.326,-210.388,-54.81,-96.985
-0.182,0.873,0.292,-210.876,-52.795,-94.543
-0.17,0.877,0.255,-211.06,-50.781,-92.346
-0.158,0.882,0.232,-210.876,-49.316,-90.454
-0.148,0.89,0.2,-210.022,-47.729,-88.623
-0.141,0.899,0.172,-208.679,-46.143,-86.975
-0.143,0.897,0.119,-207.092,-44.617,-85.327
-0.14,0.889,0.07,-205.383,-42.969,-83.862
-0.139,0.882,0.027,-204.102,-41.199,-82.581
-0.137,0.873,-0.011,-202.942,-38.879,-81.482
-0.122,0.861,-0.036,-201.904,-36.682,-80.383
-0.112,0.851,-0.073,-200.745,-34.668,-79.529
-0.102,0.853,-0.094,-199.219,-32.776,-78.674
-0.087,0.858,-0.115,-197.144,-31.067,-77.942
-0.081,0.852,-0.154,-194.641,-29.785,-77.087
-0.075,0.847,-0.188,-191.895,-28.198,-76.172
-0.073,0.837,-0.232,-189.27,-26.611,-75.073
-0.07,0.831,-0.26,-186.646,-24.78,-74.097
-0.06,0.827,-0.285,-184.143,-22.827,-72.876
-0.049,0.821,-0.306,-181.335,-20.752,-71.472
-0.042,0.807,-0.329,-178.284,-19.043,-70.068
-0.033,0.796,-0.343,-174.988,-17.395,-68.604
-0.027,0.783,-0.374,-171.753,-15.686,-67.078
-0.029,0.763,-0.412,-168.274,-14.099,-65.369
-0.025,0.742,-0.44,-164.978,-12.085,-63.66
-0.027,0.72,-0.461,-161.682,-9.949,-62.134
-0.026,0.699,-0.482,-158.325,-7.507,-60.364
-0.02,0.672,-0.509,-155.701,-5.249,-58.838
-0.022,0.65,-0.515,-153.015,-2.991,-57.19
-0.019,0.636,-0.517,-150.208,-1.16,-55.481
-0.014,0.608,-0.531,-147.034,0.61,-54.077
-0.012,0.586,-0.55,-143.494,2.258,-52.551
-0.007,0.578,-0.559,-139.832,3.662,-51.086
-0.005,0.552,-0.577,-135.559,5.066,-49.927
-0.008,0.525,-0.599,-131.165,6.531,-48.401
-0.003,0.509,-0.605,-127.014,8.118,-46.997
-0.005,0.498,-0.607,-122.925,9.949,-45.471
-0.007,0.489,-0.595,-118.469,11.841,-44.006
-0.001,0.478,-0.588,-113.892,13.428,-42.236
-0.001,0.464,-0.585,-109.619,14.526,-40.588
0.001,0.455,-0.58,-104.675,15.198,-38.94
0.006,0.44,-0.581,-99.854,15.625,-37.17
0.007,0.42,-0.591,-95.032,15.686,-35.278
0.007,0.405,-0.6,-90.027,15.564,-33.386
0.002,0.388,-0.609,-85.327,15.198,-31.189
-0.001,0.377,-0.61,-80.872,14.893,-28.931
-0.009,0.358,-0.618,-76.416,14.465,-26.55
-0.015,0.339,-0.617,-71.96,13.916,-24.048
-0.021,0.315,-0.625,-67.81,13.306,-21.484
-0.029,0.289,-0.637,-63.599,12.39,-18.921
-0.041,0.263,-0.648,-59.021,11.658,-16.418
-0.049,0.241,-0.662,-54.26,10.559,-13.916
-0.05,0.232,-0.667,-49.011,9.399,-11.597
-0.053,0.217,-0.677,-43.64,7.996,-9.216
-0.057,0.204,-0.697,-37.964,6.775,-6.775
-0.058,0.192,-0.716,-32.227,5.249,-4.272
-0.062,0.177,-0.74,-27.161,3.967,-2.258
-0.064,0.166,-0.756,-22.339,3.052,0.183
-0.064,0.162,-0.763,-17.883,2.38,2.747
-0.06,0.166,-0.759,-13.245,1.587,5.249
-0.056,0.165,-0.767,-8.484,0.61,7.935
-0.054,0.165,-0.774,-3.845,-0.061,10.376
-0.048,0.174,-0.777,1.282,-0.793,12.817
-0.043,0.178,-0.786,6.531,-1.831,15.198
-0.037,0.182,-0.797,12.512,-2.808,17.395
-0.034,0.188,-0.807,18.372,-3.296,19.592
-0.03,0.194,-0.819,24.414,-3.723,21.667
-0.026,0.206,-0.825,30.09,-3.845,23.621
-0.021,0.223,-0.821,35.95,-3.601,25.391
-0.016,0.241,-0.82,41.992,-3.174,26.855
-0.008,0.258,-0.813,48.523,-2.747,28.381
-0.004,0.275,-0.811,54.871,-2.38,29.846
0.003,0.297,-0.807,61.89,-1.77,31.311
0.01,0.312,-0.807,68.481,-1.099,32.715
0.009,0.323,-0.816,74.829,-0.549,34.18
0.005,0.335,-0.819,80.383,0.427,35.767
0.002,0.347,-0.814,85.51,1.587,37.17
0.002,0.359,-0.801,89.844,3.113,38.391
0.003,0.374,-0.788,94.177,4.639,39.734
0.007,0.395,-0.778,98.145,6.042,41.016
0.01,0.422,-0.759,102.234,7.202,42.236
0.018,0.449,-0.735,106.628,8.24,43.335
0.016,0.456,-0.733,110.779,9.277,44.556
0.014,0.471,-0.729,114.197,10.315,45.837
0.013,0.49,-0.719,117.432,11.23,47.119
0.011,0.503,-0.715,120.239,12.329,48.462
0.006,0.517,-0.706,122.375,13.794,49.622
0.001,0.532,-0.684,124.084,15.076,50.903
-0.002,0.547,-0.661,125.977,16.541,51.88
-0.003,0.566,-0.647,127.686,17.761,52.856
0,0.593,-0.62,129.761,18.799,53.65
-0.002,0.614,-0.602,131.714,19.653,54.626
-0.011,0.627,-0.587,133.606,20.569,55.481
-0.019,0.637,-0.57,135.376,21.545,56.091
-0.032,0.644,-0.549,136.78,22.705,56.58
-0.039,0.653,-0.517,137.695,23.621,56.824
-0.046,0.659,-0.494,138.367,24.719,56.824
-0.053,0.672,-0.463,139.282,25.269,56.396
-0.057,0.695,-0.437,139.893,25.818,56.152
-0.066,0.718,-0.43,140.625,26.184,55.725
-0.082,0.736,-0.43,141.602,26.855,55.298
-0.098,0.751,-0.411,142.151,27.954,55.115
-0.111,0.768,-0.385,142.883,29.419,54.932
-0.121,0.774,-0.362,143.188,31.189,54.688
-0.129,0.774,-0.342,143.372,32.959,54.443
-0.135,0.783,-0.318,143.311,34.729,54.26
-0.146,0.782,-0.308,143.25,36.072,53.955
-0.151,0.789,-0.278,143.372,37.537,53.894
-0.157,0.806,-0.255,142.822,38.94,53.955
-0.173,0.825,-0.242,142.212,40.344,54.077
-0.183,0.836,-0.219,141.357,42.114,54.504
-0.195,0.83,-0.202,140.259,43.945,54.993
-0.205,0.833,-0.173,138.611,46.082,55.603
-0.216,0.836,-0.156,137.024,48.096,56.091
-0.219,0.848,-0.118,135.071,49.927,56.824
-0.227,0.859,-0.087,133.362,51.514,57.8
-0.235,0.865,-0.061,131.836,52.734,58.838
-0.243,0.871,-0.038,130.615,53.772,59.753
-0.26,0.885,-0.009,129.517,54.932,60.547
-0.28,0.892,0.019,128.479,56.335,61.279
-0.292,0.869,0.018,127.502,57.922,61.951
-0.3,0.836,0.025,125.977,59.753,62.195
-0.309,0.829,0.071,124.268,61.584,62.317
-0.317,0.831,0.09,122.375,62.988,62.378
-0.323,0.846,0.135,120.789,64.514,62.683
-0.328,0.879,0.201,119.507,65.796,62.927
-0.337,0.883,0.217,118.774,66.772,63.477
-0.342,0.854,0.205,118.103,67.383,64.087
-0.348,0.828,0.218,117.249,68.359,64.758
-0.365,0.829,0.244,115.723,69.458,65.369
-0.379,0.837,0.278,114.075,70.984,65.674
-0.378,0.841,0.307,112.732,72.632,66.04
-0.382,0.848,0.338,111.389,74.036,66.528
-0.385,0.859,0.373,110.168,75.134,67.261
-0.385,0.856,0.383,109.497,76.172,68.176
-0.397,0.876,0.397,109.253,77.026,69.458
-0.394,0.858,0.443,109.619,78.186,70.862
-0.398,0.826,0.478,109.985,78.674,72.083
-0.407,0.801,0.504,110.046,79.224,72.937
-0.423,0.797,0.55,110.168,79.651,73.242
-0.436,0.794,0.594,110.168,80.017,73.425
-0.446,0.785,0.634,110.107,80.2,73.242
-0.45,0.765,0.669,110.596,80.078,72.998
-0.449,0.747,0.698,110.962,79.895,72.632
-0.45,0.733,0.706,111.023,79.529,72.083
-0.453,0.709,0.696,110.779,79.102,71.716
-0.454,0.674,0.681,109.802,78.613,71.594
-0.456,0.64,0.673,108.215,78.369,71.716
-0.466,0.616,0.684,105.713,78.491,72.021
-0.476,0.604,0.713,103.149,78.613,72.449
-0.474,0.587,0.738,100.83,78.613,72.998
-0.471,0.557,0.758,98.511,78.735,73.242
-0.463,0.528,0.784,96.497,78.491,73.364
-0.457,0.508,0.798,94.299,78.369,73.303
-0.456,0.489,0.802,92.529,77.82,73.303
-0.457,0.479,0.812,90.332,77.515,73.12
-0.459,0.476,0.826,87.952,77.271,73.12
-0.467,0.472,0.848,85.938,77.148,73.181
-0.469,0.462,0.879,83.679,77.148,73.364
-0.472,0.451,0.908,81.97,77.087,73.608
-0.47,0.436,0.942,80.322,76.904,73.792
-0.465,0.416,0.971,78.857,76.416,73.792
-0.459,0.392,0.978,77.209,75.867,73.547
-0.458,0.378,1.002,75.745,75.378,72.998
-0.451,0.37,1.027,73.975,74.768,72.449
-0.448,0.356,1.031,72.388,74.341,71.96
-0.443,0.341,1.035,70.74,73.853,71.35
-0.441,0.326,1.047,68.909,73.242,71.167
-0.44,0.312,1.053,67.078,72.449,70.801
-0.434,0.293,1.054,65.186,71.533,70.496
-0.425,0.271,1.059,63.477,70.618,70.007
-0.413,0.244,1.044,61.951,69.763,69.519
-0.405,0.224,1.034,60.303,68.787,68.787
-0.397,0.211,1.041,58.228,67.932,67.993
-0.393,0.193,1.036,56.274,67.139,67.261
-0.39,0.176,1.033,54.26,66.345,66.467
-0.391,0.168,1.055,52.002,65.552,65.735
-0.384,0.161,1.073,49.744,64.819,65.063
-0.373,0.151,1.075,47.913,63.843,64.392
-0.36,0.143,1.069,45.959,62.683,64.087
-0.347,0.134,1.063,44.434,61.584,63.538
-0.336,0.123,1.046,42.847,60.364,62.927
-0.33,0.113,1.033,41.382,59.326,62.256
-0.328,0.1,1.035,40.1,58.044,61.462
-0.328,0.089,1.036,38.94,57.129,60.669
-0.331,0.077,1.041,37.842,56.274,59.937
-0.335,0.068,1.064,36.804,55.725,59.143
-0.333,0.061,1.085,36.133,55.054,58.35
-0.328,0.056,1.096,35.461,54.321,57.434
-0.318,0.05,1.109,34.973,53.528,56.519
-0.305,0.042,1.113,34.973,52.673,55.603
-0.292,0.033,1.108,34.668,51.941,54.504
-0.282,0.025,1.113,34.424,51.025,53.65
-0.277,0.016,1.117,33.997,50.11,52.368
-0.276,0.005,1.113,34.119,49.011,51.086
-0.276,-0.001,1.113,34.119,48.279,49.988
-0.272,-0.006,1.114,33.936,47.424,48.828
-0.269,-0.013,1.111,34.058,46.631,47.913
-0.266,-0.023,1.116,33.752,45.776,46.997
-0.259,-0.033,1.119,33.569,45.166,46.082
-0.254,-0.042,1.115,33.447,44.495,45.105
-0.251,-0.052,1.116,33.325,43.64,44.128
-0.244,-0.066,1.127,32.898,42.847,43.091
-0.239,-0.082,1.131,32.593,41.87,42.053
-0.234,-0.095,1.124,31.982,40.771,40.833
-0.228,-0.103,1.118,31.067,40.039,39.917
-0.22,-0.107,1.117,30.334,39.001,38.818
-0.214,-0.111,1.11,29.358,38.025,37.659
-0.207,-0.113,1.103,28.381,37.048,36.377
-0.201,-0.115,1.106,27.649,36.194,35.095
-0.195,-0.12,1.109,26.794,34.912,34.18
-0.192,-0.126,1.112,26.062,33.752,33.081
-0.19,-0.134,1.114,25.574,32.776,32.104
-0.185,-0.144,1.12,25.024,31.555,31.128
-0.178,-0.151,1.115,24.109,30.396,30.151
-0.173,-0.155,1.107,23.499,29.236,29.175
-0.165,-0.156,1.099,22.949,28.076,28.198
-0.157,-0.154,1.093,22.156,26.978,27.222
-0.151,-0.151,1.085,21.545,26.062,26.245
-0.147,-0.151,1.083,20.874,24.78,25.33
-0.143,-0.154,1.088,20.508,23.804,24.597
-0.139,-0.159,1.089,20.081,22.766,23.743
-0.134,-0.163,1.087,19.592,21.79,22.888
-0.132,-0.165,1.086,19.043,20.874,21.973
-0.13,-0.165,1.085,18.799,20.02,21.179
-0.128,-0.165,1.086,18.494,18.982,20.63
-0.125,-0.165,1.084,18.433,18.188,19.897
-0.12,-0.166,1.087,18.372,17.578,19.165
-0.116,-0.167,1.089,18.188,16.846,18.494
,,,,,
-0.203,-0.382,1.088,-3.784,-17.212,-20.752
-0.211,-0.39,1.111,-4.272,-18.616,-23.437
-0.221,-0.396,1.132,-4.7,-19.958,-26.184
-0.229,-0.401,1.147,-5.127,-21.606,-29.358
-0.239,-0.406,1.148,-5.249,-23.315,-32.532
-0.253,-0.411,1.146,-5.493,-24.902,-35.889
-0.266,-0.416,1.147,-5.615,-26.55,-39.307
-0.277,-0.418,1.155,-5.981,-28.259,-42.908
-0.29,-0.42,1.166,-6.531,-30.029,-46.692
-0.306,-0.423,1.178,-6.775,-31.677,-50.659
-0.318,-0.428,1.186,-6.958,-33.691,-54.749
-0.326,-0.429,1.192,-7.385,-35.217,-58.96
-0.331,-0.43,1.196,-7.69,-37.109,-63.354
-0.335,-0.426,1.196,-7.751,-39.063,-68.115
-0.337,-0.418,1.188,-7.996,-41.016,-72.693
-0.341,-0.412,1.177,-8.423,-42.969,-77.332
-0.342,-0.405,1.17,-8.911,-44.861,-82.031
-0.344,-0.398,1.172,-9.338,-46.753,-86.67
-0.348,-0.391,1.183,-10.071,-48.706,-91.248
-0.35,-0.385,1.204,-10.864,-50.598,-95.886
-0.35,-0.374,1.224,-11.597,-52.49,-100.464
-0.35,-0.364,1.237,-12.39,-54.199,-105.103
-0.351,-0.348,1.247,-13.245,-56.396,-109.802
-0.354,-0.329,1.257,-14.709,-58.105,-114.563
-0.355,-0.308,1.26,-15.991,-59.814,-119.08
-0.353,-0.29,1.258,-17.7,-61.523,-123.718
-0.351,-0.272,1.266,-20.02,-63.049,-127.808
-0.347,-0.259,1.278,-22.339,-64.575,-131.836
-0.339,-0.247,1.293,-25.269,-66.101,-135.742
-0.326,-0.232,1.297,-28.259,-67.688,-139.465
-0.314,-0.213,1.296,-31.311,-69.092,-143.433
-0.302,-0.185,1.295,-34.668,-70.801,-147.095
-0.296,-0.157,1.284,-38.391,-72.205,-150.574
-0.288,-0.132,1.275,-41.809,-73.486,-154.114
-0.279,-0.106,1.27,-45.898,-74.463,-157.166
-0.274,-0.082,1.262,-50.171,-75.439,-160.034
-0.268,-0.057,1.247,-55.115,-76.233,-162.659
-0.26,-0.028,1.235,-60.425,-76.904,-165.161
-0.253,0.003,1.224,-65.979,-77.454,-167.236
-0.25,0.035,1.197,-71.899,-78.064,-169.006
-0.243,0.07,1.173,-77.82,-78.369,-170.288
-0.235,0.104,1.157,-83.801,-78.796,-171.387
-0.231,0.134,1.131,-89.966,-78.918,-172.119
-0.226,0.166,1.11,-96.375,-79.041,-172.485
-0.22,0.204,1.087,-102.6,-78.918,-172.729
-0.219,0.239,1.058,-108.765,-78.796,-172.546
-0.21,0.276,1.053,-114.99,-78.613,-172.302
-0.201,0.317,1.04,-120.789,-78.491,-171.509
-0.197,0.359,1.02,-126.587,-78.491,-170.41
-0.191,0.404,1.002,-132.141,-78.552,-168.823
-0.188,0.448,0.988,-137.268,-78.491,-166.992
-0.187,0.491,0.965,-142.273,-78.491,-164.917
-0.188,0.525,0.932,-147.156,-78.491,-162.476
-0.19,0.557,0.903,-151.917,-78.186,-159.851
-0.188,0.592,0.875,-156.799,-77.881,-156.921
-0.184,0.628,0.84,-161.499,-77.271,-153.748
-0.181,0.667,0.808,-165.71,-76.66,-150.208
-0.186,0.703,0.765,-169.739,-75.989,-146.667
-0.19,0.733,0.727,-173.584,-75.073,-142.639
-0.193,0.765,0.687,-177.49,-73.853,-138.611
-0.199,0.79,0.642,-181.152,-72.327,-134.216
-0.2,0.815,0.611,-184.998,-70.374,-129.822
-0.198,0.833,0.582,-188.293,-68.604,-125.671
-0.196,0.847,0.557,-191.406,-66.589,-121.216
-0.189,0.861,0.533,-194.153,-64.758,-116.821
-0.19,0.877,0.491,-196.106,-62.866,-112.671
-0.192,0.89,0.447,-197.876,-61.035,-108.643
-0.193,0.9,0.403,-199.402,-58.655,-104.858
-0.194,0.904,0.354,-200.562,-56.091,-101.135
-0.193,0.905,0.32,-201.721,-53.528,-97.717
-0.191,0.903,0.275,-202.759,-50.781,-94.482
-0.185,0.897,0.24,-203.613,-47.974,-91.553
-0.176,0.895,0.216,-203.979,-45.349,-88.867
-0.169,0.897,0.18,-203.796,-42.786,-86.365
-0.159,0.906,0.169,-202.82,-40.649,-83.923
-0.154,0.915,0.138,-201.355,-38.574,-81.787
-0.152,0.913,0.09,-199.402,-36.621,-79.834
-0.144,0.904,0.053,-197.266,-34.363,-77.942
-0.138,0.892,0.021,-195.435,-32.043,-76.233
-0.13,0.881,-0.012,-193.726,-29.724,-74.707
-0.122,0.865,-0.036,-191.711,-27.405,-73.364
-0.108,0.86,-0.042,-189.636,-25.146,-71.96
-0.096,0.865,-0.053,-187.378,-23.193,-70.862
-0.082,0.876,-0.07,-183.96,-21.545,-69.641
-0.077,0.872,-0.104,-180.298,-20.081,-68.481
-0.071,0.863,-0.129,-176.514,-18.494,-67.444
-0.063,0.853,-0.152,-173.096,-16.846,-66.345
-0.057,0.838,-0.182,-169.983,-15.015,-65.308
-0.049,0.827,-0.19,-167.419,-13.184,-64.575
-0.036,0.821,-0.205,-164.734,-11.475,-63.843
-0.025,0.822,-0.208,-161.987,-10.193,-63.293
-0.008,0.824,-0.218,-158.752,-9.216,-62.317
0.002,0.817,-0.241,-154.968,-8.728,-61.279
0.003,0.806,-0.268,-151.306,-8.362,-59.998
0.003,0.789,-0.309,-147.705,-7.69,-58.716
0,0.766,-0.347,-144.714,-6.836,-57.556
-0.001,0.755,-0.366,-141.968,-5.676,-56.396
0.003,0.739,-0.389,-139.526,-4.395,-55.298
0.012,0.727,-0.39,-137.024,-3.052,-54.138
0.027,0.723,-0.397,-134.583,-1.892,-52.979
0.04,0.713,-0.415,-131.958,-0.793,-51.819
0.042,0.7,-0.43,-129.15,-0.305,-50.781
0.05,0.693,-0.443,-126.465,0.366,-49.438
0.047,0.671,-0.479,-123.901,1.16,-48.34
0.046,0.649,-0.503,-121.765,2.075,-47.363
0.048,0.63,-0.531,-120.605,3.235,-46.509
0.049,0.614,-0.546,-119.629,4.578,-45.41
0.054,0.598,-0.559,-118.958,5.676,-44.617
0.063,0.582,-0.558,-118.286,6.836,-43.579
0.07,0.568,-0.568,-117.31,7.874,-42.542
0.078,0.558,-0.579,-115.967,8.545,-41.443
0.072,0.533,-0.605,-114.502,8.911,-40.466
0.063,0.515,-0.626,-113.037,9.46,-39.49
0.057,0.499,-0.637,-112,10.193,-38.33
0.052,0.481,-0.649,-111.023,11.108,-37.109
0.045,0.469,-0.66,-110.291,11.963,-35.95
0.045,0.461,-0.658,-109.741,12.817,-34.546
0.046,0.45,-0.662,-108.826,13.428,-33.142
0.052,0.436,-0.68,-107.849,13.611,-31.555
0.052,0.407,-0.709,-106.689,13.794,-29.724
0.046,0.373,-0.738,-105.469,13.977,-27.771
0.038,0.346,-0.766,-104.431,14.16,-25.94
0.021,0.317,-0.775,-103.21,14.587,-24.109
0.005,0.291,-0.79,-101.746,15.137,-22.4
-0.01,0.27,-0.798,-100.342,15.747,-20.569
-0.024,0.251,-0.803,-98.145,16.418,-19.226
-0.028,0.233,-0.812,-95.337,16.907,-17.761
-0.032,0.209,-0.827,-91.919,17.334,-16.113
-0.033,0.187,-0.831,-88.074,17.517,-14.343
-0.034,0.169,-0.828,-83.862,17.395,-12.756
-0.032,0.151,-0.823,-78.979,17.09,-10.986
-0.034,0.129,-0.82,-73.669,16.663,-9.155
-0.04,0.11,-0.819,-67.993,16.113,-7.202
-0.042,0.093,-0.823,-62.439,15.32,-5.31
-0.046,0.077,-0.829,-56.58,14.587,-3.784
-0.043,0.068,-0.831,-50.659,13.794,-2.441
-0.037,0.062,-0.826,-44.739,12.756,-0.61
-0.027,0.057,-0.825,-38.818,11.963,1.282
-0.016,0.054,-0.821,-32.593,10.559,3.479
-0.007,0.055,-0.813,-26.306,8.911,5.798
0.001,0.053,-0.805,-19.409,7.08,7.996
0.006,0.052,-0.808,-13,5.066,10.193
0.007,0.049,-0.817,-6.348,2.991,12.268
0.009,0.051,-0.827,0.122,1.648,14.16
0.016,0.061,-0.835,6.226,0.549,16.113
0.026,0.069,-0.834,12.329,-0.61,17.822
0.038,0.08,-0.825,18.738,-1.709,19.348
0.053,0.095,-0.819,25.269,-2.747,20.935
0.065,0.108,-0.818,31.555,-4.211,22.644
0.073,0.121,-0.824,38.025,-5.554,24.231
0.078,0.13,-0.831,44.25,-6.836,25.879
0.083,0.135,-0.842,50.232,-8.179,27.283
0.085,0.138,-0.858,55.481,-9.216,28.503
0.082,0.139,-0.884,60.12,-9.827,29.663
0.077,0.142,-0.902,64.148,-10.254,30.762
0.072,0.154,-0.906,67.566,-9.705,31.921
0.071,0.175,-0.906,70.374,-8.85,32.776
0.071,0.188,-0.906,73.242,-7.69,33.752
