aX,aY,aZ,gX,gY,gZ
0.06,0.378,0.919,10.376,-8.911,2.625
0.064,0.383,0.922,9.827,-8.728,1.404
0.071,0.39,0.93,9.216,-8.484,0.305
0.078,0.398,0.944,8.545,-8.24,-0.671
0.085,0.403,0.953,7.996,-8.423,-1.648
0.09,0.405,0.957,6.958,-8.728,-2.319
0.094,0.406,0.961,5.615,-9.399,-2.808
,,,,,
-0.157,0.451,1.109,-4.211,-14.282,-1.831
-0.173,0.463,1.158,-5.005,-16.663,-1.892
-0.181,0.477,1.211,-5.798,-19.592,-1.892
-0.191,0.493,1.257,-6.653,-23.071,-1.77
-0.2,0.505,1.298,-7.751,-27.588,-1.526
-0.21,0.511,1.336,-8.545,-32.654,-1.099
-0.217,0.512,1.37,-9.399,-38.513,-0.732
-0.224,0.514,1.399,-10.925,-45.044,-0.183
-0.235,0.515,1.427,-12.024,-52.368,0.427
-0.244,0.512,1.452,-13.611,-60.242,1.099
-0.254,0.51,1.469,-15.137,-68.665,1.709
-0.272,0.509,1.479,-17.029,-77.026,2.197
-0.292,0.516,1.48,-19.043,-85.266,2.686
-0.311,0.519,1.474,-20.996,-93.14,2.747
-0.322,0.52,1.46,-22.461,-100.769,2.869
-0.333,0.519,1.441,-23.865,-107.91,2.686
-0.343,0.519,1.412,-25.024,-114.807,2.014
-0.347,0.522,1.387,-26.123,-120.728,1.282
-0.345,0.523,1.362,-26.733,-126.404,0.366
-0.343,0.525,1.333,-27.71,-131.226,-0.854
-0.339,0.526,1.301,-28.931,-135.742,-1.892
-0.337,0.531,1.27,-29.968,-139.893,-2.808
-0.339,0.54,1.242,-31.616,-143.433,-3.662
-0.345,0.553,1.22,-33.081,-146.179,-4.7
-0.353,0.575,1.212,-35.156,-148.682,-5.859
-0.359,0.599,1.213,-37.354,-150.879,-6.897
-0.363,0.623,1.217,-39.856,-152.954,-7.629
-0.364,0.655,1.238,-42.725,-155.457,-8.301
-0.368,0.697,1.262,-45.776,-157.959,-8.606
-0.375,0.749,1.3,-48.828,-160.767,-8.728
-0.372,0.81,1.354,-52.49,-164.246,-8.24
-0.361,0.871,1.402,-56.458,-168.518,-7.324
-0.342,0.919,1.432,-59.875,-173.706,-6.104
-0.324,0.956,1.441,-63.477,-179.626,-4.761
-0.309,0.986,1.424,-67.139,-186.218,-3.479
-0.303,1.001,1.385,-71.106,-192.688,-2.136
-0.306,1.01,1.338,-76.05,-198.669,-0.793
-0.313,1.007,1.274,-81.482,-204.285,0.854
-0.319,0.989,1.201,-87.952,-208.557,2.258
-0.325,0.973,1.135,-95.337,-211.914,3.54
-0.33,0.954,1.061,-103.821,-214.111,4.639
-0.331,0.941,0.99,-112.488,-215.576,5.737
-0.332,0.935,0.918,-121.338,-216.248,6.714
-0.337,0.935,0.86,-130.493,-216.064,7.874
-0.344,0.941,0.812,-138.916,-215.271,9.094
-0.346,0.951,0.771,-147.217,-214.294,10.376
-0.347,0.964,0.741,-154.968,-213.013,11.597
-0.34,0.964,0.702,-161.987,-211.792,13.062
-0.328,0.947,0.648,-168.213,-211.182,14.832
-0.32,0.933,0.6,-173.889,-210.51,16.846
-0.317,0.937,0.551,-179.382,-209.839,19.043
-0.314,0.923,0.473,-184.143,-208.679,21.24
-0.313,0.882,0.396,-188.538,-207.275,23.804
-0.304,0.837,0.334,-192.322,-205.322,26.428
-0.292,0.786,0.269,-196.106,-203.064,29.114
-0.284,0.722,0.201,-199.829,-200.5,31.86
-0.278,0.668,0.14,-203.308,-197.754,34.241
-0.279,0.624,0.072,-206.177,-194.275,36.133
-0.281,0.585,0.018,-207.642,-190.552,37.476
-0.279,0.565,-0.017,-208.374,-186.279,38.635
-0.278,0.55,-0.052,-208.008,-181.885,39.185
-0.272,0.521,-0.089,-206.238,-177.734,39.673
-0.256,0.478,-0.118,-203.918,-173.523,39.673
-0.247,0.426,-0.144,-201.66,-169.25,39.429
-0.235,0.374,-0.171,-199.219,-165.527,38.757
-0.223,0.325,-0.203,-197.388,-161.56,37.781
-0.216,0.287,-0.241,-196.472,-157.532,36.926
-0.213,0.267,-0.28,-195.618,-153.503,36.255
-0.214,0.247,-0.324,-194.58,-149.109,35.767
-0.217,0.213,-0.367,-193.42,-143.86,35.095
-0.219,0.182,-0.395,-192.017,-138.306,34.424
-0.22,0.173,-0.405,-190.308,-132.812,33.386
-0.215,0.158,-0.42,-187.683,-127.136,32.043
-0.21,0.137,-0.441,-184.326,-121.887,30.64
-0.212,0.122,-0.46,-180.725,-116.516,29.175
-0.212,0.106,-0.48,-177.002,-110.84,27.466
-0.211,0.094,-0.495,-173.34,-105.347,25.635
-0.206,0.091,-0.499,-169.312,-100.159,23.987
-0.207,0.076,-0.506,-165.039,-95.154,22.278
-0.204,0.047,-0.508,-161.011,-90.088,20.691
-0.196,0.031,-0.499,-157.715,-85.571,19.226
-0.189,0.019,-0.496,-154.785,-81.36,17.883
-0.19,0.001,-0.495,-152.039,-77.576,16.479
-0.191,-0.011,-0.49,-149.17,-74.28,15.625
-0.185,-0.019,-0.485,-146.179,-71.167,14.648
-0.179,-0.045,-0.488,-142.944,-68.237,13.611
-0.174,-0.073,-0.494,-140.137,-65.674,12.573
-0.169,-0.097,-0.499,-137.39,-63.599,11.658
-0.171,-0.122,-0.505,-135.193,-61.462,10.986
-0.177,-0.133,-0.51,-133.118,-59.326,10.132
-0.172,-0.135,-0.518,-130.92,-57.312,9.399
-0.172,-0.151,-0.534,-127.991,-55.725,8.606
-0.176,-0.177,-0.555,-124.695,-54.199,7.874
-0.181,-0.198,-0.57,-120.789,-52.368,6.531
-0.18,-0.217,-0.582,-117.371,-50.964,5.493
-0.177,-0.245,-0.6,-113.77,-49.316,4.517
-0.179,-0.271,-0.615,-110.596,-47.791,3.601
-0.179,-0.296,-0.633,-107.483,-46.082,2.686
-0.179,-0.316,-0.654,-103.943,-44.434,1.892
-0.183,-0.333,-0.673,-101.013,-42.603,1.099
-0.191,-0.353,-0.692,-97.412,-40.588,0.244
-0.195,-0.369,-0.707,-94.055,-38.696,-0.732
-0.199,-0.387,-0.721,-90.515,-36.438,-1.831
-0.203,-0.405,-0.729,-87.28,-33.997,-2.747
-0.204,-0.425,-0.736,-83.923,-31.86,-3.662
-0.202,-0.445,-0.74,-80.505,-30.09,-4.822
-0.201,-0.467,-0.738,-77.087,-28.748,-5.92
-0.196,-0.495,-0.738,-73.914,-27.649,-6.958
-0.195,-0.527,-0.746,-71.411,-26.672,-7.996
-0.19,-0.556,-0.739,-69.031,-25.452,-9.094
-0.184,-0.578,-0.729,-67.139,-24.902,-9.583
-0.178,-0.607,-0.721,-65.491,-24.353,-9.766
-0.18,-0.64,-0.715,-63.843,-24.048,-9.705
-0.181,-0.677,-0.711,-62.256,-23.804,-9.277
-0.183,-0.723,-0.717,-60.73,-23.621,-8.301
-0.184,-0.77,-0.724,-58.96,-23.621,-6.897
-0.19,-0.818,-0.736,-57.068,-22.583,-5.615
-0.2,-0.856,-0.743,-54.199,-21.545,-4.15
-0.208,-0.892,-0.747,-50.415,-20.264,-2.808
-0.219,-0.925,-0.762,-46.143,-18.005,-1.221
-0.231,-0.957,-0.782,-40.405,-15.32,0.61
-0.242,-0.989,-0.809,-34.119,-11.78,2.319
-0.254,-1.019,-0.846,-26.428,-7.812,3.723
-0.269,-1.037,-0.871,-18.372,-3.418,4.7
-0.28,-1.034,-0.873,-10.071,1.099,4.883
-0.28,-1.016,-0.863,-1.404,6.775,4.883
-0.275,-0.977,-0.833,7.263,13.123,4.883
-0.262,-0.922,-0.787,18.005,18.066,4.333
-0.247,-0.872,-0.738,28.748,22.522,5.005
-0.231,-0.828,-0.698,39.795,25.452,6.409
-0.219,-0.79,-0.669,51.941,27.222,7.812
-0.211,-0.758,-0.646,63.232,28.992,9.644
-0.204,-0.734,-0.633,73.975,29.846,11.78
-0.199,-0.716,-0.63,84.229,30.762,13.489
-0.197,-0.709,-0.64,94.36,31.25,15.381
-0.199,-0.714,-0.666,103.699,32.043,16.357
-0.206,-0.712,-0.683,111.511,33.63,16.296
-0.212,-0.688,-0.681,118.164,35.95,15.93
-0.204,-0.648,-0.675,124.451,38.635,14.771
-0.193,-0.603,-0.668,130.737,41.016,13.733
-0.188,-0.559,-0.666,138,43.396,12.756
-0.188,-0.523,-0.667,145.081,45.227,11.902
-0.191,-0.49,-0.668,152.222,47.485,10.925
-0.187,-0.459,-0.676,159.668,49.5,10.315
-0.184,-0.439,-0.684,166.809,51.575,9.399
-0.183,-0.434,-0.701,172.913,54.138,8.423
-0.184,-0.425,-0.722,178.65,56.824,7.385
-0.186,-0.414,-0.748,183.472,60.364,5.92
-0.189,-0.395,-0.776,187.805,64.331,3.967
-0.189,-0.369,-0.788,192.078,69.153,1.648
-0.189,-0.337,-0.79,195.618,74.707,-0.793
-0.185,-0.3,-0.786,198.975,80.505,-2.869
-0.175,-0.241,-0.766,201.904,86.548,-4.639
-0.163,-0.177,-0.74,204.834,92.224,-6.47
-0.157,-0.123,-0.721,207.581,97.473,-7.874
-0.154,-0.074,-0.706,209.656,102.234,-8.423
-0.157,-0.025,-0.691,210.937,106.934,-8.484
-0.16,0.029,-0.667,211.792,112.122,-8.24
-0.161,0.075,-0.642,211.914,116.76,-7.568
-0.165,0.112,-0.617,211.792,121.155,-6.348
-0.168,0.172,-0.577,211.426,125.305,-5.005
-0.169,0.229,-0.533,211.121,128.845,-3.723
-0.17,0.269,-0.503,211.182,131.958,-2.136
-0.174,0.294,-0.484,211.365,134.827,0
-0.185,0.32,-0.462,210.876,137.268,2.686
-0.202,0.349,-0.432,209.839,139.404,5.554
-0.22,0.384,-0.396,208.374,141.846,8.24
-0.235,0.41,-0.349,206.36,144.348,10.864
-0.245,0.426,-0.307,204.224,146.484,13.306
-0.256,0.439,-0.268,201.416,148.499,15.747
-0.273,0.457,-0.24,198.547,149.902,17.7
-0.294,0.461,-0.237,195.801,151.428,19.653
-0.321,0.469,-0.225,193.176,153.198,21.24
-0.344,0.486,-0.198,190.796,155.701,22.156
-0.369,0.495,-0.157,188.416,158.569,22.583
-0.383,0.51,-0.101,186.401,161.621,22.827
-0.387,0.512,-0.062,183.533,164.795,22.4
-0.388,0.499,-0.031,180.359,167.542,22.095
-0.389,0.492,0.008,177.246,169.8,21.484
-0.392,0.495,0.048,173.218,171.875,20.813
-0.4,0.499,0.086,168.762,173.889,20.081
-0.412,0.499,0.127,164.673,176.086,19.165
-0.418,0.489,0.175,160.278,178.345,17.7
-0.417,0.478,0.231,155.945,180.359,15.686
-0.407,0.469,0.28,151.245,182.068,13.489
-0.401,0.465,0.329,145.996,183.411,11.292
-0.399,0.481,0.39,140.808,184.57,9.094
-0.399,0.49,0.443,135.559,185.181,7.08
-0.396,0.491,0.498,130.249,185.486,5.31
-0.392,0.498,0.569,124.939,185.303,3.601
-0.387,0.506,0.64,119.812,184.326,1.892
-0.391,0.515,0.707,114.197,183.044,0.122
-0.396,0.529,0.78,109.253,181.152,-1.77
-0.399,0.538,0.834,104.431,178.467,-3.174
-0.404,0.549,0.882,99.67,175.354,-4.7
-0.412,0.564,0.925,94.971,172.119,-6.104
-0.422,0.57,0.952,90.088,168.457,-7.568
-0.423,0.571,0.968,85.449,164.917,-8.911
-0.423,0.571,0.991,80.811,161.194,-10.132
-0.423,0.571,1.007,75.562,157.471,-11.353
-0.424,0.577,1.032,70.435,153.748,-12.329
-0.43,0.584,1.043,65.186,150.269,-13.062
-0.435,0.589,1.048,60.364,147.034,-13.794
-0.434,0.587,1.049,55.969,143.677,-14.465
-0.435,0.585,1.055,52.002,140.93,-15.259
-0.434,0.586,1.064,48.218,138.062,-16.052
-0.432,0.588,1.074,44.8,135.498,-16.846
-0.426,0.597,1.089,41.809,133.301,-17.517
-0.414,0.605,1.094,39.001,131.104,-18.311
-0.401,0.611,1.098,36.804,129.089,-18.86
-0.388,0.614,1.099,34.973,126.831,-19.104
-0.375,0.616,1.099,33.02,124.756,-19.165
-0.365,0.622,1.102,31.189,122.864,-19.043
-0.362,0.625,1.102,29.785,121.033,-18.555
-0.362,0.611,1.084,28.748,119.385,-18.066
-0.357,0.592,1.07,28.198,118.164,-17.578
-0.345,0.575,1.067,27.527,117.065,-16.846
-0.33,0.564,1.072,26.978,116.211,-16.235
-0.315,0.56,1.085,26.489,115.356,-15.686
-0.299,0.562,1.103,26.367,114.38,-15.259
-0.287,0.571,1.124,26.978,113.281,-14.771
-0.275,0.581,1.148,27.71,111.328,-13.916
-0.268,0.584,1.176,28.931,109.192,-13.123
-0.264,0.582,1.202,30.396,106.812,-12.085
-0.256,0.574,1.225,31.616,103.943,-10.925
-0.247,0.564,1.235,32.898,101.074,-9.766
-0.238,0.554,1.238,33.936,98.206,-8.728
-0.232,0.542,1.23,34.424,95.459,-7.507
-0.23,0.527,1.21,34.851,93.018,-6.714
-0.227,0.515,1.185,35.095,90.942,-6.226
-0.223,0.507,1.17,34.851,89.05,-5.554
-0.216,0.5,1.164,34.241,87.341,-5.127
-0.209,0.494,1.166,33.569,85.876,-4.761
-0.203,0.482,1.167,32.654,84.778,-4.395
-0.195,0.473,1.166,31.311,83.801,-3.845
-0.19,0.465,1.161,29.785,82.764,-3.357
-0.187,0.459,1.155,28.564,81.909,-3.052
-0.18,0.452,1.149,26.855,81.36,-2.686
-0.169,0.45,1.144,25.513,80.994,-2.502
-0.16,0.448,1.137,24.658,80.627,-2.258
-0.149,0.447,1.133,24.048,80.139,-2.075
-0.138,0.446,1.133,23.743,79.468,-1.709
-0.126,0.447,1.135,23.56,78.796,-1.099
-0.114,0.449,1.138,23.682,77.698,-0.427
-0.103,0.449,1.141,23.804,76.782,0.244
-0.094,0.447,1.142,24.17,75.867,1.099
-0.083,0.447,1.149,24.719,74.707,2.197
-0.073,0.446,1.16,25.269,73.242,3.174
-0.067,0.442,1.167,25.757,71.716,4.272
-0.063,0.433,1.167,26.245,70.374,5.188
-0.06,0.423,1.17,26.733,68.665,6.47
-0.055,0.414,1.172,26.855,67.017,7.751
-0.048,0.41,1.18,27.1,65.369,8.972
-0.042,0.408,1.19,27.222,63.538,10.254
-0.035,0.401,1.2,27.161,61.646,11.23
-0.029,0.394,1.205,26.978,59.448,12.451
-0.024,0.383,1.203,26.55,57.19,13.428
-0.02,0.374,1.198,25.757,54.871,14.343
-0.015,0.364,1.198,24.353,52.49,15.442
-0.009,0.358,1.206,22.522,50.171,16.113
0,0.354,1.213,20.63,47.607,16.846
0.006,0.35,1.223,18.25,45.166,17.822
0.012,0.343,1.221,15.869,42.603,18.616
0.018,0.335,1.219,13.184,39.978,19.348
0.024,0.329,1.214,10.254,37.109,19.897
0.028,0.323,1.207,7.874,34.302,20.325
0.031,0.322,1.199,5.31,31.86,20.691
0.035,0.325,1.194,2.747,29.48,21.057
0.037,0.325,1.187,0.671,26.794,21.118
0.041,0.325,1.177,-1.526,24.78,21.24
0.047,0.326,1.167,-3.54,22.4,21.362
0.053,0.324,1.157,-5.554,19.897,21.484
0.059,0.32,1.147,-7.324,17.334,21.606
0.068,0.316,1.136,-8.484,15.198,21.606
0.077,0.314,1.128,-9.705,12.878,21.301
0.086,0.316,1.122,-10.742,10.559,21.179
0.095,0.315,1.116,-11.169,8.423,20.813
0.105,0.314,1.11,-11.658,6.165,20.447
0.109,0.312,1.095,-11.719,3.967,19.836
0.115,0.314,1.082,-11.719,2.014,19.348
0.119,0.317,1.071,-11.108,0.122,18.921
0.121,0.318,1.058,-10.498,-1.526,18.188
0.119,0.314,1.039,-9.888,-2.93,17.517
0.118,0.313,1.025,-9.094,-4.211,16.785
0.117,0.313,1.013,-8.484,-5.127,16.113
0.119,0.312,1.002,-7.568,-6.042,15.198
0.123,0.31,0.992,-6.897,-6.714,14.404
0.125,0.307,0.979,-6.287,-7.263,13.489
0.126,0.303,0.964,-5.554,-7.507,12.268
0.127,0.298,0.949,-5.066,-7.874,11.169
0.125,0.299,0.937,-4.883,-7.996,10.01
0.122,0.3,0.93,-4.333,-7.996,8.972
0.122,0.302,0.928,-4.15,-7.507,7.751
0.124,0.303,0.926,-3.662,-7.08,6.409
0.125,0.303,0.923,-3.357,-6.775,5.249
0.129,0.305,0.923,-2.93,-6.287,4.15
0.133,0.31,0.927,-2.502,-5.798,3.113
0.135,0.316,0.933,-1.831,-5.31,1.953
0.136,0.321,0.937,-1.465,-5.066,0.854
0.137,0.326,0.939,-0.977,-4.761,0
,,,,,
-0.051,0.378,1.218,-10.559,-22.949,-1.587
-0.062,0.379,1.238,-12.329,-26.611,-1.526
-0.081,0.376,1.252,-14.099,-30.762,-1.526
-0.103,0.366,1.257,-15.747,-35.156,-1.404
-0.127,0.353,1.257,-17.517,-39.49,-1.404
-0.149,0.34,1.264,-19.226,-43.945,-1.587
-0.172,0.333,1.275,-21.057,-48.462,-1.77
-0.195,0.329,1.276,-22.339,-53.162,-2.075
-0.222,0.328,1.271,-22.949,-57.556,-2.563
-0.249,0.329,1.26,-23.499,-62.012,-2.991
-0.274,0.336,1.251,-23.56,-66.101,-3.784
-0.298,0.345,1.251,-23.193,-69.946,-4.578
-0.314,0.358,1.259,-22.583,-73.853,-5.493
-0.328,0.373,1.271,-21.851,-77.698,-6.531
-0.34,0.388,1.288,-20.447,-81.482,-7.751
-0.348,0.411,1.309,-18.799,-85.51,-9.338
-0.357,0.435,1.32,-16.907,-89.6,-10.986
-0.366,0.458,1.324,-14.954,-93.567,-12.512
-0.369,0.484,1.332,-13.123,-97.473,-14.282
-0.374,0.509,1.334,-11.597,-101.196,-15.686
-0.377,0.535,1.346,-10.254,-105.042,-17.212
-0.376,0.563,1.361,-9.888,-108.643,-18.555
-0.368,0.591,1.374,-10.132,-112.61,-19.47
-0.359,0.619,1.385,-10.986,-116.455,-19.958
-0.356,0.645,1.386,-12.451,-120.3,-19.836
-0.355,0.676,1.382,-14.221,-123.901,-19.714
-0.347,0.71,1.387,-15.747,-126.953,-19.287
-0.334,0.743,1.388,-17.273,-130.188,-18.494
-0.32,0.771,1.381,-18.982,-133.301,-17.639
-0.307,0.803,1.382,-21.118,-136.475,-16.907
-0.291,0.839,1.399,-23.499,-139.709,-15.808
-0.278,0.874,1.42,-26.489,-142.883,-14.343
-0.262,0.905,1.442,-29.602,-146.118,-12.451
-0.243,0.936,1.463,-34.058,-149.658,-10.193
-0.224,0.962,1.489,-39.368,-153.503,-7.385
-0.206,0.986,1.515,-45.959,-157.837,-4.272
-0.184,1.007,1.539,-53.772,-162.781,-1.221
-0.164,1.018,1.547,-62.744,-168.213,3.052
-0.143,1.011,1.539,-72.327,-174.255,7.751
-0.128,0.999,1.518,-82.947,-180.542,12.695
-0.126,0.99,1.493,-93.872,-186.584,17.517
-0.117,0.984,1.453,-104.797,-192.627,22.522
-0.109,0.98,1.408,-115.479,-197.815,27.222
-0.096,0.971,1.353,-125.305,-202.576,32.166
-0.082,0.946,1.288,-134.155,-207.092,36.865
-0.073,0.91,1.217,-142.822,-211.121,41.504
-0.073,0.876,1.143,-150.94,-214.233,45.898
-0.085,0.846,1.065,-158.203,-216.492,49.5
-0.097,0.81,0.99,-164.429,-217.59,52.551
-0.107,0.777,0.914,-169.495,-218.14,54.993
-0.128,0.756,0.846,-173.828,-217.957,56.885
-0.149,0.739,0.773,-176.819,-217.163,57.8
-0.169,0.704,0.684,-178.528,-215.759,58.472
-0.187,0.657,0.607,-179.26,-213.623,58.472
-0.201,0.604,0.535,-179.626,-211.121,57.922
-0.213,0.553,0.474,-179.321,-208.313,56.702
-0.224,0.518,0.434,-178.955,-205.627,55.115
-0.228,0.5,0.402,-178.406,-202.942,52.917
-0.226,0.48,0.356,-177.856,-200.684,51.025
-0.221,0.456,0.312,-177.246,-198.853,49.377
-0.216,0.427,0.273,-176.758,-197.266,47.852
-0.213,0.391,0.23,-176.392,-195.618,46.814
-0.217,0.355,0.189,-176.208,-194.031,45.715
-0.227,0.333,0.152,-175.72,-192.932,44.495
-0.241,0.326,0.116,-174.561,-191.528,42.786
-0.249,0.323,0.065,-172.424,-190.125,40.71
-0.256,0.316,0.009,-169.678,-188.599,38.269
-0.265,0.29,-0.055,-166.504,-186.523,35.583
-0.281,0.261,-0.114,-163.574,-184.143,32.593
-0.281,0.236,-0.172,-161.194,-181.274,29.48
-0.276,0.202,-0.228,-159.668,-178.406,26.123
-0.278,0.17,-0.272,-158.936,-175.049,22.888
-0.276,0.147,-0.313,-159.607,-171.387,20.203
-0.277,0.123,-0.357,-161.682,-167.542,17.7
-0.282,0.113,-0.401,-164.673,-163.574,15.869
-0.291,0.108,-0.445,-167.786,-158.813,14.038
-0.301,0.102,-0.479,-170.593,-153.503,12.451
-0.302,0.089,-0.502,-173.157,-148.682,10.986
-0.299,0.073,-0.52,-175.11,-143.555,9.583
-0.293,0.055,-0.538,-176.514,-139.038,8.118
-0.284,0.033,-0.563,-177.063,-134.705,6.714
-0.277,0.019,-0.589,-177.124,-130.615,5.31
-0.27,0.006,-0.618,-176.575,-126.404,4.028
-0.261,-0.008,-0.644,-175.598,-122.131,2.747
-0.251,-0.029,-0.664,-174.255,-117.615,1.709
-0.244,-0.045,-0.68,-172.485,-112.671,1.038
-0.234,-0.056,-0.693,-170.349,-107.91,0.366
-0.227,-0.065,-0.697,-167.908,-103.027,-0.366
-0.212,-0.07,-0.7,-164.795,-98.511,-0.916
-0.2,-0.083,-0.709,-161.316,-94.36,-1.343
-0.191,-0.111,-0.725,-157.349,-90.088,-1.648
-0.187,-0.143,-0.74,-153.564,-85.632,-1.892
-0.183,-0.16,-0.748,-149.719,-81.543,-2.136
-0.178,-0.18,-0.748,-144.836,-77.454,-2.563
-0.176,-0.2,-0.743,-139.343,-73.547,-3.235
-0.178,-0.217,-0.739,-134.094,-69.641,-4.15
-0.178,-0.226,-0.734,-128.662,-65.796,-5.432
-0.18,-0.237,-0.737,-123.535,-62.622,-6.531
-0.179,-0.238,-0.738,-118.164,-59.082,-7.751
-0.172,-0.24,-0.73,-112.976,-56.335,-8.789
-0.171,-0.25,-0.724,-107.788,-53.589,-9.888
-0.171,-0.257,-0.715,-103.271,-51.758,-10.742
-0.167,-0.26,-0.707,-100.281,-48.95,-11.047
-0.167,-0.261,-0.7,-97.595,-47.546,-11.719
-0.165,-0.267,-0.706,-95.642,-46.509,-12.756
-0.157,-0.276,-0.713,-94.116,-45.044,-13.794
-0.151,-0.287,-0.719,-93.079,-44.434,-14.343
-0.147,-0.3,-0.722,-91.614,-43.762,-15.686
-0.141,-0.321,-0.73,-92.041,-42.603,-15.747
-0.139,-0.348,-0.739,-92.468,-41.687,-15.686
-0.136,-0.375,-0.747,-93.201,-40.344,-15.625
-0.134,-0.403,-0.754,-94.177,-38.696,-15.503
-0.133,-0.435,-0.765,-95.337,-37.109,-14.954
-0.136,-0.467,-0.776,-95.947,-35.4,-14.465
-0.135,-0.498,-0.778,-96.252,-33.569,-13.916
-0.14,-0.529,-0.778,-96.191,-31.189,-13.123
-0.149,-0.566,-0.783,-95.52,-28.748,-12.329
-0.153,-0.61,-0.791,-94.299,-25.757,-11.292
-0.163,-0.659,-0.797,-92.041,-22.583,-10.071
-0.178,-0.708,-0.796,-88.867,-19.47,-8.728
-0.189,-0.757,-0.797,-85.205,-16.052,-7.446
-0.197,-0.792,-0.785,-80.444,-12.268,-5.92
-0.205,-0.817,-0.771,-74.768,-7.996,-4.517
-0.212,-0.84,-0.758,-68.237,-4.028,-2.93
-0.224,-0.859,-0.75,-61.035,0.244,-1.404
-0.234,-0.876,-0.745,-52.673,4.028,0.977
-0.238,-0.895,-0.732,-43.762,8.606,3.662
-0.244,-0.905,-0.714,-33.997,13.306,6.348
-0.251,-0.913,-0.7,-23.315,17.517,8.606
-0.254,-0.911,-0.688,-12.207,21.606,10.193
-0.253,-0.891,-0.668,-1.587,25.696,11.719
-0.244,-0.865,-0.643,10.01,29.175,12.939
-0.234,-0.838,-0.616,21.973,31.555,14.404
-0.226,-0.802,-0.591,33.691,33.203,16.174
-0.219,-0.774,-0.575,45.715,33.936,17.761
-0.215,-0.761,-0.569,57.922,33.691,19.226
-0.217,-0.759,-0.575,69.397,33.569,20.874
-0.22,-0.757,-0.588,79.834,33.813,21.912
-0.222,-0.745,-0.601,89.111,33.386,23.01
-0.223,-0.728,-0.612,97.961,32.532,23.132
-0.225,-0.711,-0.619,105.286,32.41,23.071
-0.222,-0.688,-0.623,112.488,32.227,22.705
-0.217,-0.66,-0.622,118.347,32.288,22.156
-0.208,-0.631,-0.618,124.146,31.311,22.217
-0.206,-0.609,-0.622,129.15,30.701,22.4
-0.204,-0.588,-0.63,134.277,30.457,22.034
-0.202,-0.564,-0.641,139.465,29.785,22.095
-0.199,-0.546,-0.651,144.897,29.541,21.545
-0.2,-0.539,-0.669,150.574,29.419,20.874
-0.205,-0.536,-0.697,156.128,29.785,19.836
-0.208,-0.534,-0.727,161.194,30.64,18.127
-0.211,-0.536,-0.759,166.138,32.288,16.052
-0.216,-0.535,-0.795,170.288,34.546,13.55
-0.215,-0.521,-0.822,174.255,37.354,10.681
-0.215,-0.499,-0.833,178.65,41.382,7.08
-0.214,-0.459,-0.838,181.763,46.082,3.784
-0.205,-0.416,-0.839,184.692,51.27,0.732
-0.2,-0.376,-0.84,187.683,56.519,-1.831
-0.192,-0.334,-0.834,190.125,61.89,-3.723
-0.187,-0.289,-0.816,192.322,67.078,-5.371
-0.18,-0.239,-0.792,193.909,72.51,-6.531
-0.173,-0.181,-0.771,195.679,77.515,-7.69
-0.165,-0.117,-0.755,197.571,82.275,-8.24
-0.161,-0.065,-0.747,199.28,86.731,-8.606
-0.162,-0.028,-0.748,200.989,91.248,-8.667
-0.163,0,-0.751,202.393,96.191,-8.24
-0.167,0.035,-0.744,203.857,101.013,-7.629
-0.169,0.079,-0.73,204.651,106.445,-7.141
-0.171,0.119,-0.711,205.505,112.061,-6.531
-0.171,0.151,-0.686,206.238,117.737,-5.493
-0.167,0.192,-0.653,206.238,123.047,-4.578
-0.17,0.24,-0.613,205.933,128.479,-3.479
-0.166,0.287,-0.561,205.505,133.484,-1.648
-0.161,0.337,-0.498,205.2,137.756,0.977
-0.159,0.385,-0.431,205.566,141.296,3.967
-0.165,0.424,-0.377,206.238,143.616,6.958
-0.175,0.453,-0.337,207.153,145.142,10.315
-0.187,0.464,-0.315,208.557,146.484,13.306
-0.201,0.474,-0.297,210.083,147.766,16.357
-0.221,0.497,-0.268,210.51,149.353,19.165
-0.235,0.512,-0.234,210.571,151.245,22.034
-0.243,0.508,-0.189,210.876,152.954,24.658
-0.247,0.489,-0.141,210.571,154.358,26.855
-0.26,0.459,-0.102,209.717,155.151,28.198
-0.275,0.43,-0.071,208.252,155.64,28.809
-0.293,0.409,-0.054,205.688,156.433,28.748
-0.309,0.402,-0.036,202.087,157.715,28.32
-0.32,0.425,0.005,197.266,159.973,27.283
-0.334,0.463,0.061,191.956,162.842,26.184
-0.339,0.487,0.111,186.34,165.955,25.452
-0.332,0.482,0.14,180.603,169.495,24.658
-0.315,0.458,0.177,173.828,173.035,23.987
-0.302,0.436,0.235,166.138,176.025,22.644
-0.302,0.414,0.281,157.776,178.65,21.057
-0.307,0.389,0.308,148.56,180.908,18.555
-0.302,0.376,0.343,139.16,183.35,15.686
-0.293,0.373,0.375,129.211,185.608,12.451
-0.285,0.387,0.42,118.713,188.049,9.094
-0.288,0.433,0.505,108.643,190.491,6.226
-0.297,0.491,0.593,99.731,192.444,3.418
-0.304,0.52,0.656,92.712,193.787,0.488
-0.299,0.531,0.732,87.708,194.397,-2.441
-0.29,0.541,0.822,84.167,193.604,-5.371
-0.286,0.549,0.895,81.665,191.406,-8.728
-0.285,0.562,0.948,79.834,188.416,-12.146
-0.29,0.577,0.971,78.491,184.448,-15.32
-0.304,0.606,0.991,77.515,180.725,-17.822
