aX,aY,aZ,gX,gY,gZ
0.065,0.055,1.042,1.892,-1.404,0
0.066,0.056,1.041,1.831,-1.465,-0.061
0.065,0.055,1.041,1.526,-1.282,0.122
0.066,0.055,1.041,1.648,-1.526,0.061
0.066,0.055,1.04,1.587,-1.465,0.061
0.066,0.056,1.042,1.648,-1.404,0.061
0.066,0.055,1.041,1.77,-1.404,0.122
0.066,0.055,1.042,1.953,-1.465,-0.061
0.066,0.056,1.041,1.831,-1.465,-0.061
0.066,0.055,1.044,1.892,-1.465,-0.061
0.066,0.055,1.04,1.831,-1.404,-0.061
0.066,0.055,1.041,1.831,-1.404,-0.122
0.066,0.055,1.041,1.77,-1.404,0
,,,,,
-0.163,-0.263,1.247,-9.216,27.039,-27.222
-0.129,-0.204,1.198,-40.833,71.472,1.282
-0.068,-0.13,1.117,-67.078,104.187,12.451
-0.067,-0.008,1.146,-70.374,129.089,15.564
0.1,-0.054,0.682,-47.485,159.851,15.015
0.325,-0.015,0.568,-85.327,116.882,28.931
0.19,0.154,0.879,-116.394,2.625,9.888
0.077,0.216,0.999,-52.551,-37.72,-4.028
0.077,0.177,1.067,-4.7,-37.72,-5.493
0.061,0.055,1.036,-4.761,-39.856,-10.742
-0.02,0.078,1.169,-5.798,-39.185,-8.972
-0.032,0.119,1.176,9.155,-10.071,0.488
0.055,0.094,1.036,32.166,28.076,8.667
0.118,0.075,0.955,34.912,35.339,3.784
0.124,0.063,0.956,29.846,15.564,-2.075
0.09,0.046,1.015,24.17,-7.08,-5.676
0.06,0.015,1.07,15.991,-18.738,-8.179
0.03,0.016,1.116,7.08,-16.113,-5.188
0.041,0.022,1.096,0.61,-2.625,0
0.071,0.042,1.042,-4.15,10.01,5.249
0.092,0.061,1.001,-9.155,11.169,6.714
0.089,0.073,1.003,-13.855,1.953,4.211
0.065,0.082,1.036,-15.137,-7.263,0.854
0.05,0.085,1.059,-10.376,-8.362,-0.244
0.054,0.085,1.053,-2.93,-3.113,0.427
0.064,0.085,1.034,4.333,2.075,0.854
0.076,0.081,1.021,10.193,3.296,0.183
0.079,0.067,1.019,13.977,0.61,-1.343
0.07,0.053,1.039,13.977,-3.601,-2.686
0.061,0.041,1.059,11.78,-5.066,-2.808
0.062,0.036,1.059,7.996,-2.747,-1.587
0.069,0.038,1.046,3.052,0.305,0.488
0.074,0.047,1.035,-2.38,1.099,1.587
0.071,0.058,1.036,-6.897,-1.099,1.831
0.066,0.067,1.042,-8.606,-2.686,1.648
0.065,0.073,1.041,-7.324,-2.38,1.465
0.065,0.076,1.038,-4.456,-1.404,1.221
0.068,0.08,1.035,-0.549,-0.61,0.732
0.069,0.076,1.033,3.418,-0.549,0
0.068,0.069,1.036,6.714,-1.343,-0.854
0.067,0.062,1.042,8.545,-1.709,-1.404
0.067,0.056,1.045,9.094,-1.648,-1.404
0.068,0.051,1.044,7.935,-1.099,-0.977
0.07,0.049,1.043,5.554,-0.916,-0.427
0.071,0.05,1.044,2.075,-1.221,0
0.067,0.054,1.044,-1.221,-1.587,0.549
0.068,0.06,1.041,-3.052,-1.282,0.916
0.067,0.067,1.039,-3.479,-0.793,1.038
0.068,0.07,1.037,-2.563,-1.038,1.038
0.068,0.071,1.036,-0.793,-1.465,0.488
0.067,0.07,1.041,1.282,-1.709,0.122
0.067,0.066,1.039,3.296,-1.77,-0.366
0.067,0.064,1.04,4.578,-1.526,-0.427
0.068,0.06,1.041,5.127,-1.343,-0.427
0.068,0.058,1.041,4.333,-1.343,-0.305
0.069,0.057,1.042,3.235,-1.587,-0.183
0.069,0.056,1.043,1.953,-1.465,0.122
0.068,0.059,1.042,0.549,-1.404,0.244
0.068,0.061,1.041,-0.427,-1.282,0.671
0.068,0.064,1.04,-0.854,-1.221,0.671
0.068,0.066,1.039,-0.427,-1.16,0.427
0.067,0.067,1.039,0.61,-1.282,0.305
0.068,0.067,1.039,1.953,-1.404,0.061
0.067,0.066,1.04,2.991,-1.282,-0.183
0.068,0.063,1.04,3.845,-1.465,-0.244
0.068,0.06,1.041,3.967,-1.465,-0.366
0.068,0.058,1.041,3.479,-1.465,-0.244
0.068,0.057,1.042,2.502,-1.465,-0.183
0.068,0.058,1.042,1.038,-1.404,0.183
0.068,0.06,1.041,0,-1.526,0.488
0.067,0.062,1.04,-0.488,-1.404,0.488
0.068,0.064,1.04,-0.427,-1.526,0.488
0.068,0.066,1.04,-0.061,-1.587,0.427
0.068,0.066,1.04,0.61,-1.404,0.427
0.068,0.066,1.039,1.648,-1.404,0.244
0.067,0.065,1.039,2.808,-1.282,0
0.068,0.064,1.04,3.601,-1.282,-0.183
0.068,0.061,1.04,3.845,-1.526,-0.122
0.069,0.058,1.041,3.601,-1.221,-0.122
0.068,0.058,1.044,3.052,-1.282,-0.122
0.068,0.059,1.042,2.136,-1.343,0.061
0.068,0.059,1.042,1.16,-1.343,0.122
0.069,0.06,1.041,0.488,-1.404,0.427
0.068,0.063,1.04,0.061,-1.282,0.488
0.068,0.064,1.04,0,-1.221,0.366
0.069,0.065,1.041,0.61,-1.465,0.305
0.068,0.066,1.04,1.282,-1.465,0.061
0.067,0.064,1.04,2.136,-1.526,0.122
0.068,0.063,1.04,2.563,-1.343,0.061
0.067,0.062,1.04,2.93,-1.282,0
0.068,0.061,1.041,2.869,-1.465,0
0.068,0.06,1.04,2.502,-1.526,-0.061
0.068,0.061,1.042,1.77,-1.404,-0.122
0.068,0.061,1.042,1.404,-1.404,0.244
0.069,0.062,1.04,1.16,-1.465,0.305
0.068,0.062,1.04,1.038,-1.526,0.305
0.068,0.064,1.04,1.16,-1.282,0.244
0.068,0.064,1.04,1.343,-1.221,0.305
0.068,0.063,1.04,1.831,-1.465,0.183
0.068,0.063,1.041,2.563,-1.282,-0.061
0.068,0.063,1.04,2.869,-1.404,-0.183
0.068,0.061,1.041,2.686,-1.404,-0.122
0.068,0.06,1.042,2.625,-1.526,0
0.068,0.06,1.041,2.075,-1.465,-0.061
0.069,0.061,1.041,1.465,-1.343,0.122
0.068,0.061,1.041,0.977,-1.404,0.244
0.068,0.061,1.04,0.671,-1.526,0.305
0.068,0.064,1.041,0.671,-1.465,0.305
0.068,0.065,1.04,0.854,-1.404,0.244
0.068,0.065,1.04,1.404,-1.526,0
0.067,0.065,1.04,1.892,-1.343,0.122
0.068,0.064,1.04,2.502,-1.404,0.061
0.069,0.063,1.04,2.808,-1.404,-0.061
0.068,0.061,1.041,3.052,-1.404,-0.183
0.068,0.06,1.043,2.93,-1.343,-0.122
0.068,0.06,1.041,2.625,-1.465,-0.061
0.068,0.06,1.042,2.014,-1.404,0.183
0.068,0.06,1.04,1.343,-1.465,0.183
0.068,0.061,1.04,0.916,-1.465,0.305
0.068,0.062,1.04,0.732,-1.465,0.305
0.069,0.063,1.04,0.61,-1.404,0.305
0.068,0.064,1.04,0.732,-1.526,0.305
0.068,0.065,1.04,1.099,-1.526,0.122
0.068,0.065,1.04,1.648,-1.465,0.122
0.068,0.065,1.04,2.319,-1.404,0.061
0.068,0.063,1.04,2.441,-1.404,0
0.068,0.061,1.04,2.563,-1.465,-0.122
0.068,0.062,1.041,2.502,-1.221,-0.061
0.068,0.062,1.041,2.38,-1.16,0
0.068,0.061,1.041,2.136,-1.343,0.061
0.069,0.061,1.041,1.709,-1.404,0.061
0.068,0.062,1.04,1.221,-1.404,0.061
0.068,0.062,1.04,1.038,-1.16,0.244
0.068,0.063,1.04,0.977,-1.404,0.183
0.068,0.063,1.04,1.404,-1.526,0.122
0.068,0.064,1.04,1.648,-1.282,0.122
0.068,0.064,1.039,1.831,-1.404,0.061
0.068,0.063,1.04,1.953,-1.404,-0.061
0.068,0.063,1.04,2.014,-1.465,0
0.069,0.062,1.04,2.014,-1.465,0
0.068,0.062,1.041,1.831,-1.343,0.061
0.068,0.062,1.041,2.014,-1.465,0.122
0.069,0.062,1.041,1.709,-1.343,0.183
0.069,0.062,1.042,1.465,-1.343,0.061
0.068,0.062,1.04,1.465,-1.343,0.122
0.068,0.063,1.041,1.587,-1.282,0.122
0.068,0.063,1.04,1.648,-1.404,0.061
0.068,0.063,1.04,1.77,-1.404,0.122
0.068,0.063,1.04,2.075,-1.526,0.061
0.069,0.062,1.042,1.831,-1.465,0.061
0.067,0.063,1.041,1.953,-1.465,0.061
0.068,0.063,1.041,2.075,-1.465,0.122
0.068,0.062,1.041,1.953,-1.465,0.122
0.069,0.062,1.04,1.709,-1.343,0.122
0.068,0.061,1.04,1.709,-1.282,0.183
0.069,0.062,1.04,1.526,-1.465,0.183
0.068,0.062,1.041,1.465,-1.404,0.061
0.068,0.063,1.04,1.648,-1.404,0.061
0.068,0.063,1.04,1.465,-1.465,0.122
0.068,0.064,1.04,1.709,-1.404,0.122
0.069,0.063,1.04,1.77,-1.282,0.061
0.068,0.062,1.04,1.953,-1.465,0.061
0.068,0.063,1.04,2.075,-1.404,-0.061
0.068,0.063,1.04,2.075,-1.343,0.061
0.068,0.062,1.041,2.014,-1.282,0.061
0.068,0.062,1.041,1.77,-1.343,0
0.069,0.062,1.04,1.709,-1.404,0.122
0.068,0.062,1.04,1.77,-1.404,0.061
0.068,0.063,1.041,1.648,-1.404,0.244
0.068,0.063,1.041,1.709,-1.343,0.183
0.068,0.062,1.041,1.465,-1.526,0
0.068,0.063,1.041,1.709,-1.465,0.061
0.068,0.063,1.041,1.953,-1.526,0.122
0.068,0.063,1.041,1.831,-1.526,0.061
0.068,0.062,1.041,1.953,-1.404,0.122
0.068,0.063,1.041,1.892,-1.404,0
0.068,0.062,1.04,1.77,-1.343,0.122
0.067,0.063,1.04,1.831,-1.221,0.122
0.068,0.063,1.042,1.892,-1.404,0.061
0.069,0.063,1.04,1.587,-1.282,0.183
0.069,0.063,1.041,1.587,-1.16,0.122
0.068,0.063,1.041,1.831,-1.404,0.122
0.068,0.063,1.04,1.892,-1.465,0.122
0.067,0.063,1.039,1.77,-1.404,0.122
0.068,0.062,1.042,1.831,-1.587,0.061
0.068,0.062,1.041,1.831,-1.404,0
0.069,0.062,1.04,1.831,-1.526,-0.061
0.068,0.063,1.041,1.831,-1.465,0.183
0.067,0.063,1.04,1.77,-1.465,0.061
0.068,0.063,1.041,1.709,-1.282,0
0.068,0.063,1.04,1.709,-1.282,0.122
0.067,0.063,1.04,1.648,-1.587,-0.061
0.068,0.063,1.04,1.831,-1.343,0.061
0.069,0.062,1.041,1.953,-1.343,-0.061
0.067,0.063,1.04,1.831,-1.404,0.061
0.068,0.062,1.04,1.831,-1.465,0.183
0.068,0.062,1.04,1.709,-1.465,0.061
0.069,0.063,1.041,1.77,-1.526,-0.061
0.069,0.063,1.04,1.892,-1.404,0.183
0.068,0.063,1.04,1.831,-1.465,0.183
0.068,0.063,1.04,1.892,-1.282,0.061
0.068,0.062,1.041,1.77,-1.404,0.061
0.068,0.062,1.04,1.831,-1.587,-0.061
0.068,0.063,1.04,1.709,-1.404,-0.061
0.068,0.062,1.041,1.709,-1.404,0.122
0.068,0.063,1.04,1.77,-1.282,0.122
0.067,0.063,1.04,1.77,-1.221,-0.061
0.068,0.064,1.041,1.892,-1.282,0.061
0.068,0.063,1.04,1.77,-1.404,0.183
0.068,0.062,1.04,1.709,-1.343,0.305
0.068,0.062,1.039,2.014,-1.343,0.183
0.069,0.063,1.04,1.831,-1.465,0.183
0.068,0.063,1.041,1.831,-1.465,0.122
0.068,0.063,1.042,1.709,-1.343,0.183
0.068,0.062,1.04,1.709,-1.343,0.244
0.068,0.063,1.04,1.709,-1.343,0.122
0.068,0.062,1.04,1.709,-1.343,0.122
0.068,0.063,1.04,1.831,-1.282,0.061
0.068,0.063,1.041,1.709,-1.343,0.183
0.068,0.062,1.041,1.831,-1.221,0.061
0.069,0.062,1.04,1.709,-1.343,0.122
0.069,0.062,1.042,1.892,-1.404,0.183
0.068,0.062,1.04,1.831,-1.526,0.122
0.067,0.063,1.04,1.892,-1.282,0.122
0.069,0.062,1.04,1.77,-1.282,0.183
0.068,0.062,1.04,1.709,-1.465,0.122
0.068,0.063,1.04,1.648,-1.404,0.183
0.068,0.063,1.04,1.77,-1.343,0.183
0.069,0.063,1.04,1.831,-1.343,0.305
0.069,0.063,1.04,1.831,-1.343,0.122
0.068,0.063,1.04,1.953,-1.343,0.061
0.068,0.062,1.04,1.892,-1.282,0.122
0.068,0.063,1.04,1.831,-1.343,0.122
0.068,0.063,1.04,1.892,-1.282,0.061
0.067,0.063,1.04,1.77,-1.343,0.061
0.068,0.063,1.04,1.892,-1.282,0.122
0.068,0.062,1.039,1.953,-1.343,0.061
0.068,0.063,1.04,1.831,-1.282,0.183
0.069,0.062,1.04,1.709,-1.343,0.183
0.068,0.063,1.04,1.831,-1.465,0.183
0.069,0.062,1.04,1.77,-1.343,0.183
0.068,0.063,1.04,1.77,-1.221,0.183
0.068,0.063,1.041,1.831,-1.282,0.183
0.068,0.063,1.039,1.648,-1.587,0.122
0.068,0.062,1.04,1.709,-1.343,0.122
0.068,0.063,1.04,1.77,-1.282,0.122
0.069,0.062,1.04,1.77,-1.343,0.122
0.069,0.063,1.04,1.77,-1.465,0.122
0.069,0.063,1.043,1.77,-1.404,0
0.069,0.063,1.041,1.648,-1.343,0.122
0.068,0.063,1.04,1.648,-1.221,0.366
0.068,0.063,1.04,1.709,-1.343,0.244
0.068,0.063,1.041,1.831,-1.465,0.183
0.068,0.064,1.04,1.831,-1.465,0.183
0.068,0.063,1.04,1.953,-1.587,0.122
0.069,0.063,1.04,1.587,-1.282,0.061
0.067,0.063,1.04,1.831,-1.282,0.061
0.069,0.062,1.041,1.892,-1.343,-0.061
0.068,0.063,1.041,1.77,-1.343,0.183
0.068,0.063,1.042,1.831,-1.343,0.061
0.068,0.062,1.039,1.831,-1.16,-0.061
0.068,0.063,1.041,1.77,-1.282,0
0.068,0.063,1.041,1.709,-1.404,0.122
0.068,0.064,1.04,1.831,-1.404,0.183
0.068,0.063,1.04,1.892,-1.465,0.122
0.068,0.063,1.04,1.831,-1.343,0.122
0.068,0.063,1.039,1.709,-1.404,0.244
0.068,0.063,1.04,1.709,-1.404,0.244
0.068,0.064,1.041,1.831,-1.282,0.061
0.068,0.063,1.041,1.953,-1.404,0
0.068,0.063,1.041,1.77,-1.465,0.122
0.068,0.063,1.04,1.709,-1.282,0.183
0.069,0.063,1.04,1.77,-1.465,0.122
0.068,0.063,1.04,1.892,-1.404,-0.061
0.068,0.063,1.04,1.648,-1.526,0.061
0.068,0.063,1.041,1.77,-1.343,0.183
0.068,0.063,1.041,1.831,-1.343,0.122
0.068,0.063,1.043,1.892,-1.465,0.122
0.068,0.063,1.039,1.831,-1.526,-0.122
0.068,0.064,1.041,1.953,-1.587,0.061
0.067,0.063,1.04,1.892,-1.587,0.244
0.068,0.063,1.04,1.831,-1.465,0.061
0.068,0.063,1.041,1.953,-1.404,0.061
0.069,0.063,1.041,1.831,-1.526,0.122
0.068,0.063,1.041,1.77,-1.404,0.061
0.069,0.063,1.04,1.587,-1.404,0.122
0.067,0.063,1.04,1.831,-1.587,0.122
0.068,0.063,1.039,1.77,-1.526,0.122
0.068,0.063,1.04,1.709,-1.465,0.244
0.068,0.062,1.04,1.77,-1.282,0.122
0.068,0.063,1.04,1.709,-1.221,0.122
0.068,0.063,1.041,1.892,-1.343,0.122
0.068,0.062,1.041,2.014,-1.526,0.183
0.068,0.063,1.04,2.014,-1.587,0
0.068,0.062,1.039,1.953,-1.465,0
0.068,0.062,1.039,1.709,-1.343,0.061
0.067,0.063,1.04,1.831,-1.465,0.122
0.069,0.062,1.04,1.77,-1.404,-0.122
0.069,0.063,1.04,1.831,-1.282,0
0.069,0.063,1.039,1.77,-1.404,0
,,,,,
0.042,0.266,0.999,33.081,-6.042,-77.026
-0.096,-0.075,1.044,61.646,-8.301,-76.599
0,-0.082,1.113,81.787,-6.042,-37.842
0.124,-0.145,0.999,105.164,1.526,-13
0.014,-0.169,1.183,121.399,5.493,-21.179
0.064,-0.049,1.106,7.019,1.038,-13.733
0.097,-0.165,1.059,-25.696,7.202,-2.869
0.118,-0.179,1.005,-49.072,3.174,1.709
0.058,-0.122,1.03,-60.913,-4.517,3.052
0.132,-0.018,1.081,-62.134,-8.057,12.268
0.077,0.015,1.045,-64.026,-2.197,13.306
0.061,0.056,1.033,-71.167,-0.305,12.695
0.063,0.106,1.034,-68.909,-0.061,13.672
0.069,0.136,1.016,-56.274,2.197,13
0.071,0.15,1,-38.452,2.502,9.888
0.071,0.153,1.003,-19.836,-1.038,4.395
0.066,0.144,1.021,-0.061,-4.272,-0.183
0.06,0.122,1.033,18.799,-4.15,-2.869
0.062,0.092,1.04,32.471,-2.258,-4.395
0.068,0.068,1.044,40.161,-0.183,-4.944
0.078,0.038,1.036,41.138,0.916,-4.761
0.079,0.018,1.042,35.034,-0.549,-4.15
0.073,0.006,1.057,22.827,-3.418,-3.54
0.067,0.005,1.067,8.85,-3.906,-2.014
0.068,0.014,1.062,-3.723,-1.648,0.793
0.071,0.034,1.048,-14.282,0.305,3.601
0.073,0.057,1.036,-21.118,0.549,4.944
0.072,0.078,1.032,-23.499,-0.305,4.883
0.069,0.094,1.03,-20.325,-1.282,4.028
0.069,0.1,1.029,-13.55,-1.587,2.625
0.068,0.101,1.028,-4.822,-1.892,1.16
0.068,0.096,1.032,4.028,-2.014,-0.488
0.069,0.083,1.036,11.475,-1.709,-1.648
0.071,0.069,1.04,16.479,-1.221,-2.197
0.073,0.055,1.041,18.127,-1.221,-2.502
0.073,0.044,1.044,16.113,-1.648,-2.319
0.07,0.038,1.048,11.23,-2.197,-1.892
0.069,0.037,1.053,5.188,-2.075,-0.793
0.07,0.043,1.048,-0.977,-1.099,0.732
0.072,0.053,1.042,-5.92,-0.549,1.77
0.071,0.065,1.037,-8.85,-0.671,2.258
0.069,0.073,1.036,-9.155,-1.038,2.197
0.069,0.08,1.035,-6.958,-1.282,1.709
0.07,0.082,1.036,-2.93,-1.221,1.038
0.07,0.081,1.033,1.465,-1.343,0.122
0.069,0.075,1.036,5.493,-1.526,-0.671
0.069,0.068,1.038,8.484,-1.77,-1.221
0.07,0.06,1.043,9.46,-1.648,-1.465
0.071,0.054,1.043,8.728,-1.587,-1.16
0.072,0.05,1.044,6.348,-1.709,-0.854
0.072,0.051,1.044,2.869,-1.587,-0.183
0.07,0.054,1.044,-0.061,-1.282,0.427
0.07,0.059,1.042,-2.502,-1.16,0.977
0.07,0.065,1.039,-3.967,-1.038,1.221
0.07,0.071,1.037,-3.845,-1.221,1.221
0.071,0.073,1.035,-2.319,-1.282,1.038
0.071,0.074,1.036,-0.305,-1.221,0.427
0.069,0.073,1.037,2.441,-1.404,0
0.07,0.07,1.038,4.7,-1.465,-0.305
0.071,0.064,1.039,5.981,-1.404,-0.61
0.07,0.06,1.04,5.981,-1.343,-0.61
0.071,0.057,1.042,5.188,-1.343,-0.549
0.071,0.056,1.042,3.418,-1.404,-0.244
0.07,0.057,1.042,1.587,-1.221,0.183
0.07,0.06,1.041,-0.061,-1.343,0.427
0.07,0.063,1.04,-1.221,-1.404,0.61
0.07,0.066,1.039,-1.587,-1.282,0.671
0.07,0.069,1.038,-1.038,-1.404,0.549
0.071,0.07,1.038,0.061,-1.404,0.488
0.071,0.07,1.039,1.465,-1.282,0.122
0.07,0.067,1.039,2.869,-1.465,-0.244
0.07,0.065,1.04,3.662,-1.404,-0.183
0.071,0.062,1.043,3.967,-1.404,-0.244
0.071,0.06,1.041,3.723,-1.404,-0.305
0.071,0.06,1.042,2.93,-1.343,-0.305
0.071,0.059,1.041,1.892,-1.343,0
0.07,0.062,1.041,1.038,-1.282,0.244
0.069,0.063,1.04,0.427,-1.282,0.427
0.071,0.065,1.041,0.427,-1.16,0.427
0.071,0.067,1.039,0.366,-1.404,0.366
0.07,0.067,1.039,1.16,-1.465,0.183
0.071,0.066,1.039,2.014,-1.404,0
0.07,0.064,1.04,2.502,-1.465,-0.183
0.071,0.064,1.039,2.808,-1.465,-0.183
0.07,0.062,1.04,2.869,-1.526,-0.122
0.07,0.062,1.04,2.38,-1.404,-0.122
0.07,0.062,1.041,1.953,-1.343,0.061
0.071,0.063,1.04,1.526,-1.221,0.244
0.07,0.063,1.041,1.221,-1.16,0.244
0.07,0.065,1.04,0.977,-1.343,0.305
0.07,0.064,1.039,1.099,-1.343,0.305
0.071,0.066,1.039,1.099,-1.221,0.244
0.069,0.067,1.039,1.587,-1.404,0.183
0.071,0.066,1.04,2.075,-1.343,0.061
0.07,0.064,1.039,2.686,-1.465,0.061
0.07,0.063,1.04,2.563,-1.221,0
0.07,0.062,1.04,2.258,-1.404,0
0.071,0.062,1.04,1.892,-1.343,0
0.07,0.063,1.04,1.709,-1.282,0.122
0.071,0.062,1.04,1.404,-1.465,0.122
0.071,0.063,1.04,1.099,-1.343,0.305
0.071,0.066,1.04,0.977,-1.465,0.244
0.071,0.066,1.04,1.221,-1.587,0.183
0.07,0.065,1.039,1.587,-1.465,0.122
0.07,0.066,1.04,1.831,-1.282,0.061
0.07,0.064,1.039,2.136,-1.343,0.061
0.07,0.064,1.04,2.38,-1.404,-0.061
0.071,0.063,1.043,2.319,-1.587,0
0.07,0.063,1.04,2.136,-1.465,0
0.07,0.063,1.04,1.648,-1.404,0.061
0.07,0.064,1.039,1.404,-1.221,0.061
0.071,0.064,1.039,1.343,-1.404,0.122
0.07,0.065,1.039,1.16,-1.404,0.183
0.071,0.065,1.039,1.282,-1.282,0.122
0.071,0.066,1.039,1.404,-1.343,0.122
0.071,0.065,1.039,1.831,-1.343,0.061
0.071,0.064,1.04,2.197,-1.404,0
0.07,0.063,1.041,2.258,-1.404,-0.122
0.07,0.063,1.04,2.38,-1.404,-0.061
0.071,0.063,1.039,2.136,-1.282,0.061
0.07,0.064,1.041,1.831,-1.404,0.122
0.07,0.064,1.041,1.526,-1.526,0.244
0.07,0.063,1.04,1.282,-1.404,0.061
0.071,0.064,1.04,1.16,-1.343,0.183
0.07,0.066,1.04,1.221,-1.16,0.183
0.07,0.066,1.039,1.343,-1.16,0
0.07,0.066,1.039,1.77,-1.282,0
0.07,0.065,1.04,2.136,-1.404,0.061
0.071,0.064,1.04,2.319,-1.282,-0.061
0.069,0.064,1.04,2.441,-1.404,-0.061
0.07,0.063,1.04,2.441,-1.465,-0.061
0.071,0.062,1.04,2.197,-1.404,-0.122
0.071,0.063,1.041,1.77,-1.221,-0.061
0.07,0.064,1.04,1.709,-1.404,0.183
0.071,0.064,1.041,1.465,-1.343,0.183
0.07,0.064,1.04,1.038,-1.343,0.244
0.07,0.065,1.041,1.16,-1.343,0.183
0.07,0.065,1.041,1.221,-1.526,0.183
0.071,0.065,1.04,1.648,-1.526,0.122
0.071,0.066,1.039,2.075,-1.465,-0.061
0.071,0.065,1.04,2.014,-1.526,0
0.071,0.064,1.04,2.075,-1.587,0.183
0.071,0.063,1.042,2.258,-1.526,0.122
0.07,0.064,1.04,2.319,-1.343,-0.122
0.071,0.063,1.04,2.014,-1.282,0
0.07,0.064,1.04,1.892,-1.221,0.183
0.07,0.064,1.04,1.526,-1.404,0.061
0.07,0.064,1.041,1.587,-1.465,0.183
0.071,0.064,1.039,1.526,-1.465,0.183
0.071,0.066,1.04,1.526,-1.404,0
0.07,0.065,1.039,1.648,-1.343,0.122
0.07,0.065,1.04,2.014,-1.465,0.061
0.07,0.065,1.04,2.014,-1.343,0.061
0.07,0.065,1.04,2.075,-1.526,0.122
0.071,0.065,1.04,2.136,-1.465,0.061
0.071,0.064,1.04,2.014,-1.404,0
0.07,0.064,1.039,1.953,-1.404,0.061
0.072,0.064,1.04,1.892,-1.404,0.061
0.07,0.064,1.04,1.709,-1.343,0.061
0.071,0.065,1.038,1.526,-1.465,0.061
0.072,0.065,1.04,1.404,-1.526,0.122
0.069,0.065,1.04,1.465,-1.526,0.122
0.071,0.065,1.039,1.831,-1.404,0.061
0.07,0.065,1.04,1.831,-1.282,0.061
0.07,0.064,1.04,1.953,-1.282,0
0.071,0.063,1.04,1.953,-1.465,-0.061
0.07,0.065,1.039,2.136,-1.465,0
0.071,0.064,1.04,1.953,-1.221,0.122
0.071,0.064,1.04,1.831,-1.282,-0.061
0.07,0.065,1.04,1.77,-1.282,0
0.071,0.064,1.039,1.587,-1.343,0.061
0.07,0.064,1.042,1.648,-1.221,0.061
0.072,0.064,1.04,1.465,-1.221,0.244
0.07,0.064,1.041,1.587,-1.282,0.122
0.071,0.065,1.04,1.709,-1.526,0
0.071,0.065,1.04,1.892,-1.465,0
0.07,0.065,1.04,1.831,-1.404,0
0.07,0.064,1.042,1.831,-1.282,-0.061
0.071,0.065,1.04,1.709,-1.404,0
0.071,0.064,1.04,1.892,-1.404,0.061
0.071,0.064,1.04,2.014,-1.465,0.183
0.071,0.065,1.04,1.648,-1.343,0.122
0.071,0.064,1.039,1.587,-1.343,0.061
0.071,0.063,1.039,1.648,-1.282,0
0.07,0.064,1.039,1.465,-1.282,0
0.07,0.065,1.04,1.648,-1.343,0.122
0.07,0.064,1.039,1.831,-1.404,0.061
0.07,0.064,1.039,1.77,-1.16,0.061
0.071,0.064,1.04,1.831,-1.404,-0.061
0.071,0.064,1.039,1.892,-1.526,0.061
0.07,0.064,1.04,1.892,-1.343,0
0.071,0.064,1.039,2.014,-1.221,0
0.071,0.065,1.039,1.892,-1.343,0.122
0.07,0.065,1.04,1.831,-1.343,0.061
0.071,0.064,1.04,1.709,-1.343,0
0.07,0.064,1.04,1.709,-1.404,0.061
0.071,0.065,1.04,1.77,-1.465,0.122
0.07,0.065,1.04,1.77,-1.404,0.061
0.071,0.065,1.04,1.831,-1.404,-0.061
0.07,0.065,1.04,1.709,-1.343,0
0.07,0.065,1.04,1.77,-1.343,0
0.07,0.065,1.04,1.648,-1.404,0
0.071,0.065,1.04,1.587,-1.282,0.183
0.07,0.064,1.04,1.587,-1.282,0.122
0.071,0.065,1.04,1.587,-1.343,0.183
0.071,0.065,1.04,1.892,-1.404,0.183
0.072,0.064,1.041,1.831,-1.404,0.061
0.071,0.064,1.04,1.77,-1.465,-0.061
0.07,0.064,1.039,1.77,-1.404,0.122
0.071,0.064,1.04,1.892,-1.465,0
0.07,0.064,1.04,1.953,-1.526,0.183
0.07,0.064,1.04,1.831,-1.282,0
0.071,0.064,1.041,1.892,-1.282,0
0.071,0.065,1.039,1.77,-1.282,0.183
0.071,0.064,1.04,1.77,-1.465,0.183
0.07,0.064,1.04,1.709,-1.282,0.122
0.071,0.064,1.04,1.892,-1.221,0
0.071,0.064,1.04,1.709,-1.343,0.122
0.071,0.064,1.04,1.831,-1.282,0.061
0.069,0.064,1.04,1.709,-1.282,0.061
0.07,0.064,1.04,1.77,-1.282,0.061
0.071,0.065,1.04,1.77,-1.343,0.061
0.07,0.065,1.04,1.77,-1.282,0.061
0.071,0.064,1.04,1.953,-1.343,0.061
0.07,0.064,1.04,1.831,-1.404,0.122
0.071,0.064,1.04,1.709,-1.465,0.183
0.07,0.064,1.04,1.77,-1.282,0.122
0.07,0.065,1.04,1.709,-1.343,0.061
0.071,0.064,1.04,1.77,-1.404,0.061
0.07,0.065,1.04,1.831,-1.282,0.183
0.071,0.065,1.041,1.77,-1.343,0.244
0.071,0.064,1.04,1.77,-1.221,0.183
0.072,0.064,1.04,1.953,-1.282,0.183
0.071,0.065,1.04,1.892,-1.221,0.122
0.07,0.064,1.04,1.831,-1.343,0
0.071,0.064,1.041,1.709,-1.343,0.183
0.07,0.064,1.04,1.709,-1.404,0
0.07,0.064,1.04,1.892,-1.343,0.122
0.071,0.065,1.04,1.77,-1.404,0
0.071,0.064,1.04,1.709,-1.465,0.061
0.071,0.065,1.04,1.892,-1.404,0.061
0.071,0.065,1.043,1.648,-1.282,0.061
0.071,0.064,1.041,1.526,-1.16,0.183
