aX,aY,aZ,gX,gY,gZ
0.185,-0.093,1.012,7.446,18.738,2.991
0.191,-0.082,1.072,8.24,19.836,2.93
0.199,-0.068,1.121,8.789,20.508,3.235
0.197,-0.057,1.128,9.46,20.935,3.601
0.192,-0.059,1.101,9.705,21.057,4.028
0.19,-0.072,1.084,9.949,21.484,4.578
0.183,-0.089,1.09,10.193,21.79,5.005
0.182,-0.098,1.104,10.315,21.729,5.188
0.181,-0.103,1.12,10.559,21.362,5.432
0.183,-0.102,1.132,10.62,20.996,5.493
0.192,-0.093,1.144,10.62,20.63,5.554
0.195,-0.088,1.151,10.498,20.203,5.615
0.191,-0.085,1.156,10.315,19.775,5.676
0.182,-0.096,1.159,10.071,19.165,5.92
0.168,-0.115,1.159,10.193,18.25,5.92
0.158,-0.137,1.163,10.437,17.578,5.432
0.174,-0.145,1.192,10.986,16.602,5.127
0.197,-0.143,1.21,11.353,16.052,4.456
0.215,-0.134,1.214,11.414,15.32,3.845
0.23,-0.122,1.208,10.986,15.015,3.296
0.232,-0.113,1.202,10.62,14.954,2.93
0.225,-0.114,1.185,9.827,14.709,2.441
0.213,-0.125,1.15,8.667,14.709,1.953
0.208,-0.14,1.117,8.057,14.709,1.648
0.216,-0.146,1.11,7.446,14.771,1.282
0.234,-0.14,1.121,6.897,15.381,0.61
0.253,-0.133,1.145,6.531,16.296,0
0.266,-0.127,1.156,6.226,17.273,-0.427
0.268,-0.128,1.156,5.676,18.066,-0.732
0.257,-0.133,1.156,5.127,18.738,-1.099
0.248,-0.14,1.154,4.7,19.287,-1.587
0.243,-0.154,1.151,4.15,19.47,-1.953
0.243,-0.165,1.157,4.15,19.531,-2.563
0.252,-0.167,1.166,4.15,19.348,-3.052
0.264,-0.165,1.172,4.333,19.043,-3.296
0.267,-0.157,1.185,4.272,18.738,-3.54
0.266,-0.143,1.201,3.906,18.311,-3.784
0.262,-0.129,1.216,3.296,17.456,-3.906
0.253,-0.121,1.219,2.686,16.357,-4.15
0.247,-0.12,1.213,1.953,15.137,-4.333
0.245,-0.128,1.194,1.282,13.916,-4.333
0.245,-0.139,1.176,0.61,12.756,-4.456
0.246,-0.141,1.169,0.427,11.841,-4.822
0.241,-0.139,1.17,0.244,11.292,-5.066
0.239,-0.134,1.164,0.122,10.559,-5.432
0.233,-0.126,1.16,-0.061,10.315,-5.554
0.23,-0.116,1.162,0,10.254,-5.737
0.228,-0.109,1.163,-0.122,9.888,-5.981
0.226,-0.108,1.163,-0.366,9.521,-5.981
0.224,-0.113,1.159,-0.488,9.155,-5.981
0.219,-0.12,1.153,-0.488,8.728,-6.042
0.215,-0.124,1.147,-0.122,8.179,-6.287
0.214,-0.122,1.142,0.427,7.812,-6.47
0.212,-0.118,1.147,1.038,7.568,-6.775
0.205,-0.109,1.153,1.587,7.446,-6.958
0.201,-0.104,1.146,2.38,7.08,-7.141
0.197,-0.1,1.131,2.808,6.775,-7.324
0.194,-0.099,1.121,3.357,6.714,-7.446
0.19,-0.101,1.114,4.028,6.47,-7.568
0.187,-0.102,1.112,4.578,6.287,-7.507
0.186,-0.101,1.101,5.127,5.92,-7.629
0.189,-0.099,1.095,5.493,5.493,-7.69
0.187,-0.093,1.095,5.92,5.31,-7.629
0.189,-0.088,1.094,6.165,5.188,-7.507
0.193,-0.086,1.09,6.47,4.7,-7.446
0.195,-0.09,1.081,6.653,4.639,-7.202
0.197,-0.096,1.074,6.714,4.456,-6.958
0.2,-0.103,1.071,6.897,4.456,-6.958
0.205,-0.108,1.07,7.141,4.333,-6.714
0.21,-0.114,1.074,7.507,4.028,-6.653
0.208,-0.117,1.08,7.568,3.662,-6.592
0.209,-0.119,1.087,7.446,3.235,-6.47
0.209,-0.12,1.086,7.324,2.747,-6.531
0.21,-0.125,1.074,7.263,2.075,-6.531
0.214,-0.129,1.059,7.263,1.282,-6.592
0.215,-0.132,1.048,7.324,0.61,-6.592
0.217,-0.134,1.045,7.324,0.366,-6.47
0.216,-0.136,1.046,7.202,0.244,-6.531
0.214,-0.136,1.049,7.141,-0.122,-6.592
0.212,-0.136,1.052,7.263,-0.427,-6.47
0.214,-0.137,1.056,6.714,-0.732,-6.348
0.216,-0.136,1.06,6.348,-1.343,-6.409
0.218,-0.137,1.063,5.92,-1.77,-6.104
0.221,-0.138,1.06,5.127,-2.38,-5.92
0.222,-0.141,1.054,4.395,-2.93,-5.676
0.222,-0.144,1.044,4.15,-3.357,-5.432
0.225,-0.146,1.033,3.662,-3.601,-5.31
0.227,-0.147,1.021,3.296,-3.418,-5.249
0.227,-0.148,1.011,2.991,-3.418,-4.944
0.227,-0.147,1.004,2.869,-3.174,-4.883
0.226,-0.146,1,2.869,-2.808,-4.639
0.228,-0.147,0.996,2.747,-2.38,-4.517
0.228,-0.148,0.99,2.502,-1.953,-4.333
0.229,-0.149,0.989,2.38,-1.465,-4.211
0.232,-0.148,0.986,2.136,-0.793,-4.15
0.233,-0.148,0.981,2.136,-0.183,-3.967
0.236,-0.148,0.976,2.136,0.427,-3.662
0.236,-0.149,0.974,2.258,1.038,-3.418
0.238,-0.15,0.978,2.319,1.648,-3.296
0.236,-0.147,0.986,2.441,2.136,-3.174
0.235,-0.143,0.995,2.625,2.625,-3.113
0.234,-0.14,1.002,2.38,2.869,-2.869
0.235,-0.139,1.005,2.258,2.869,-2.625
0.237,-0.138,1.006,2.258,2.991,-2.258
0.239,-0.14,1.003,2.136,3.052,-1.831
0.24,-0.143,1,2.258,2.991,-1.404
0.24,-0.146,0.996,2.441,3.052,-1.16
0.238,-0.147,0.996,2.625,3.296,-0.671
0.236,-0.147,1,2.93,3.418,-0.488
0.234,-0.146,1.007,3.113,3.418,-0.183
0.234,-0.143,1.018,3.174,3.296,-0.061
0.234,-0.141,1.031,3.296,3.113,0.122
0.234,-0.141,1.046,3.418,2.808,0.427
0.234,-0.144,1.058,3.479,2.441,0.793
0.234,-0.147,1.066,3.296,1.648,1.038
0.234,-0.151,1.073,3.357,0.854,1.099
0.234,-0.153,1.076,3.052,0.122,1.404
0.233,-0.154,1.073,2.991,-0.732,1.526
0.232,-0.154,1.069,2.625,-1.526,1.648
,,,,,
0.259,-0.096,1.307,-0.793,-7.385,3.479
0.267,-0.091,1.337,-1.16,-8.179,4.089
0.276,-0.085,1.375,-1.587,-9.094,4.517
0.279,-0.083,1.405,-2.014,-10.01,5.005
0.28,-0.08,1.436,-2.686,-11.353,5.554
0.28,-0.076,1.469,-3.235,-12.756,6.042
0.277,-0.076,1.496,-3.723,-14.16,6.714
0.276,-0.083,1.514,-4.395,-15.808,7.385
0.279,-0.083,1.533,-4.883,-17.517,7.812
0.281,-0.08,1.556,-5.188,-19.226,8.484
0.284,-0.08,1.569,-5.676,-21.057,9.155
0.282,-0.086,1.57,-6.165,-22.949,9.766
0.277,-0.091,1.57,-6.226,-24.963,10.315
0.275,-0.102,1.57,-6.47,-26.978,10.986
0.274,-0.111,1.563,-6.653,-29.297,11.658
0.275,-0.113,1.539,-6.531,-31.494,12.024
0.275,-0.117,1.516,-6.409,-33.325,12.329
0.271,-0.119,1.495,-5.737,-35.156,12.573
0.263,-0.119,1.474,-5.188,-36.743,13.123
0.253,-0.117,1.456,-4.517,-38.269,13.428
0.244,-0.111,1.433,-3.662,-39.612,13.733
0.243,-0.104,1.401,-2.93,-40.894,14.038
0.243,-0.102,1.356,-2.563,-41.626,14.465
0.247,-0.101,1.301,-2.014,-42.175,14.771
0.254,-0.099,1.245,-1.648,-41.87,15.137
0.254,-0.103,1.192,-1.038,-40.649,15.442
0.249,-0.108,1.148,-0.305,-39.001,15.808
0.24,-0.109,1.112,0.793,-36.987,16.113
0.236,-0.111,1.094,2.075,-34.546,16.174
0.229,-0.112,1.079,2.991,-32.288,16.357
0.226,-0.116,1.061,3.906,-30.029,16.357
0.225,-0.123,1.041,4.944,-27.893,16.418
0.223,-0.13,1.021,5.798,-26.123,16.418
0.219,-0.134,1.011,6.653,-24.109,16.235
0.214,-0.138,1.008,7.568,-22.156,16.174
0.202,-0.14,1.014,8.545,-20.813,15.991
0.187,-0.14,1.029,9.583,-19.775,15.869
0.177,-0.138,1.041,10.193,-19.104,15.808
0.168,-0.129,1.036,10.62,-18.982,15.869
0.163,-0.126,1.027,10.62,-19.47,15.991
0.158,-0.129,1.006,10.559,-19.958,16.296
0.152,-0.128,0.979,10.132,-20.447,16.541
0.151,-0.131,0.952,9.399,-20.752,17.151
0.148,-0.134,0.927,8.545,-20.813,17.456
0.147,-0.131,0.913,7.385,-20.874,17.7
0.145,-0.126,0.916,6.409,-20.447,18.005
0.138,-0.128,0.918,5.371,-20.081,18.311
0.125,-0.128,0.9,4.15,-20.142,18.494
0.114,-0.124,0.872,3.052,-19.958,18.616
0.105,-0.127,0.844,2.014,-19.592,18.616
0.103,-0.131,0.817,1.099,-18.799,18.799
0.101,-0.135,0.791,0.671,-17.639,18.86
0.095,-0.141,0.764,0.305,-16.235,18.616
0.09,-0.141,0.749,0.305,-14.282,18.311
0.088,-0.139,0.741,0.427,-12.451,18.005
0.087,-0.138,0.743,0.732,-10.376,17.456
0.08,-0.138,0.748,0.916,-8.667,16.846
0.071,-0.137,0.759,1.099,-7.202,16.174
0.063,-0.143,0.766,1.587,-6.165,15.442
0.046,-0.152,0.767,2.38,-5.371,14.648
0.029,-0.156,0.777,2.991,-4.883,13.916
0.019,-0.156,0.789,3.784,-4.822,13.062
0.014,-0.147,0.79,4.822,-5.127,12.329
0.01,-0.135,0.793,5.554,-5.371,11.536
0.011,-0.125,0.794,6.042,-5.615,10.864
0.012,-0.119,0.795,6.775,-5.798,10.437
0.008,-0.128,0.802,7.507,-6.165,9.827
-0.002,-0.141,0.806,8.057,-6.409,9.155
-0.013,-0.152,0.804,8.545,-6.714,8.484
-0.022,-0.161,0.799,9.216,-7.019,7.69
-0.03,-0.166,0.791,9.827,-7.507,6.836
-0.034,-0.158,0.789,10.193,-7.935,6.042
-0.037,-0.149,0.798,10.437,-8.484,5.188
-0.048,-0.143,0.817,10.254,-8.911,4.456
-0.063,-0.138,0.824,9.949,-9.644,4.028
-0.076,-0.137,0.823,9.766,-10.071,3.601
-0.084,-0.14,0.815,9.216,-10.681,2.93
-0.083,-0.145,0.811,8.667,-10.681,2.563
-0.084,-0.151,0.8,8.301,-10.742,1.953
-0.088,-0.159,0.795,7.69,-10.742,1.587
-0.095,-0.165,0.797,7.446,-10.376,0.916
-0.104,-0.17,0.794,7.324,-9.949,0.305
-0.116,-0.174,0.787,6.958,-9.46,-0.427
-0.123,-0.169,0.778,6.47,-8.667,-0.977
-0.116,-0.163,0.772,6.226,-8.118,-1.526
-0.11,-0.158,0.767,5.859,-7.324,-1.892
-0.108,-0.158,0.755,5.432,-6.287,-2.319
-0.11,-0.164,0.779,4.822,-5.371,-2.747
-0.115,-0.165,0.831,4.456,-4.7,-3.113
-0.123,-0.18,0.881,4.028,-4.272,-3.296
-0.134,-0.197,0.917,3.54,-4.15,-3.601
-0.135,-0.199,0.928,3.296,-4.333,-4.211
-0.139,-0.202,0.941,3.235,-4.761,-5.005
-0.147,-0.198,0.932,3.174,-4.822,-5.676
-0.157,-0.195,0.908,3.174,-5.188,-6.348
-0.167,-0.193,0.906,3.357,-4.944,-6.592
-0.172,-0.184,0.901,3.296,-4.456,-6.897
-0.16,-0.173,0.882,3.174,-3.54,-7.202
-0.138,-0.167,0.835,3.174,-2.441,-7.446
-0.117,-0.162,0.774,3.113,-1.038,-7.629
-0.117,-0.167,0.774,3.052,0.854,-7.812
-0.143,-0.169,0.853,3.113,2.808,-7.874
-0.172,-0.167,0.958,3.113,3.967,-7.874
-0.194,-0.169,1.049,2.93,4.15,-7.935
-0.209,-0.161,1.101,2.747,3.113,-7.935
-0.208,-0.155,1.099,2.197,1.709,-7.629
-0.2,-0.153,1.041,1.404,0.061,-7.263
-0.197,-0.148,0.962,0.488,-0.793,-6.897
-0.222,-0.805,1.051,0.061,-1.282,-6.897
-0.176,-0.672,1.028,-0.793,-3.296,-17.639
-0.237,-0.082,0.993,-1.221,-2.808,-17.273
-0.257,0.337,0.969,-1.709,-2.991,-15.808
-0.242,0.119,1,-2.563,-3.601,-15.32
-0.216,-0.385,1.019,-3.235,-4.578,-14.954
-0.208,-0.529,0.953,-3.845,-5.005,-14.648
-0.22,-0.197,0.854,-4.272,-4.883,-13.977
-0.234,0.138,0.816,-4.456,-4.15,-13.306
-0.244,0.071,0.896,-4.578,-3.418,-12.817
-0.247,-0.258,0.979,-4.517,-3.235,-12.695
-0.243,-0.42,0.988,-4.578,-3.54,-12.634
-0.24,-0.235,0.922,-4.7,-3.723,-12.268
-0.23,0.028,0.826,-5.188,-3.296,-11.963
-0.21,0.04,0.741,-4.944,-2.014,-11.597
-0.193,-0.174,0.691,-4.517,-0.061,-11.719
-0.188,-0.335,0.667,-4.028,2.563,-11.963
-0.194,-0.251,0.672,-3.479,5.493,-11.78
-0.202,-0.049,0.694,-2.625,8.423,-11.475
-0.203,0.023,0.736,-1.526,10.803,-11.292
-0.194,-0.096,0.783,-0.61,12.817,-10.986
-0.183,-0.231,0.814,0.305,14.16,-10.803
-0.175,-0.217,0.817,1.16,14.954,-10.437
-0.169,-0.087,0.829,2.319,15.686,-9.949
-0.164,-0.011,0.857,3.54,15.93,-9.46
-0.158,-0.071,0.878,4.883,15.747,-9.094
-0.149,-0.181,0.889,6.348,15.198,-8.728
-0.148,-0.203,0.903,7.69,14.465,-8.423
-0.155,-0.12,0.948,9.216,13.428,-7.996
-0.156,-0.043,1.002,10.681,11.902,-7.202
-0.148,-0.065,1.033,11.719,9.949,-6.714
-0.139,-0.141,1.029,12.695,7.446,-6.226
-0.129,-0.179,0.999,13.428,4.944,-5.676
-0.115,-0.143,0.944,14.038,3.052,-5.066
-0.093,-0.096,0.877,14.343,1.831,-4.517
-0.074,-0.108,0.839,15.137,1.404,-4.211
-0.068,-0.156,0.865,15.442,1.526,-3.845
-0.056,-0.189,0.877,15.625,2.258,-3.723
-0.04,-0.178,0.842,15.93,2.747,-3.418
-0.032,-0.141,0.8,16.052,3.601,-3.296
-0.023,-0.132,0.763,15.686,5.127,-3.174
-0.006,-0.165,0.723,15.259,6.897,-3.113
0.015,-0.202,0.694,14.771,9.338,-2.991
0.036,-0.206,0.689,14.343,12.146,-2.93
0.056,-0.183,0.71,14.16,14.954,-2.869
0.061,-0.165,0.76,13.794,18.005,-2.808
0.058,-0.168,0.815,13.367,20.569,-2.808
0.056,-0.185,0.862,12.695,22.339,-2.747
0.063,-0.19,0.903,11.719,23.437,-2.197
0.079,-0.17,0.936,10.437,23.987,-2.014
0.102,-0.155,0.94,9.277,24.048,-1.709
0.123,-0.163,0.925,7.935,24.17,-1.343
0.138,-0.184,0.917,6.836,24.475,-0.977
0.151,-0.194,0.905,6.042,24.658,-0.671
0.157,-0.195,0.913,5.432,24.78,-0.305
0.146,-0.182,0.976,4.517,24.597,-0.061
0.14,-0.171,1.071,3.479,23.376,0.244
0.146,-0.171,1.164,2.075,20.813,0.732
0.154,-0.173,1.208,0.305,17.09,1.16
0.158,-0.166,1.195,-1.526,12.939,1.892
0.161,-0.154,1.14,-3.357,8.911,2.38
0.162,-0.151,1.065,-5.676,5.493,2.808
0.166,-0.165,0.99,-7.324,3.113,3.296
0.179,-0.179,0.952,-8.606,1.648,3.723
0.185,-0.181,0.971,-9.705,0.854,3.723
0.182,-0.173,1,-10.437,0.488,3.723
0.18,-0.166,1.007,-10.925,0.244,3.845
0.172,-0.168,0.996,-11.047,0.061,3.784
0.161,-0.172,0.97,-11.292,0.061,3.723
0.156,-0.176,0.926,-11.536,0.305,3.54
0.164,-0.177,0.893,-11.353,1.099,3.052
0.179,-0.175,0.892,-10.925,2.502,2.747
0.193,-0.173,0.893,-9.827,4.211,2.075
0.201,-0.176,0.88,-8.484,6.409,1.404
0.203,-0.175,0.884,-6.897,8.728,0.854
0.2,-0.174,0.902,-5.249,10.803,0.244
0.189,-0.177,0.931,-3.723,12.634,-0.61
0.184,-0.176,0.973,-1.953,13.977,-1.404
0.182,-0.175,1.01,-0.244,14.771,-2.197
0.178,-0.182,1.039,1.343,15.076,-2.93
0.182,-0.184,1.054,2.991,15.198,-3.235
0.19,-0.182,1.058,4.639,15.259,-3.601
0.195,-0.174,1.058,6.226,15.076,-4.272
0.198,-0.165,1.084,8.057,15.015,-4.639
0.196,-0.16,1.118,9.521,14.465,-5.066
0.189,-0.163,1.135,10.864,13.55,-5.554
0.185,-0.175,1.137,11.841,12.329,-6.042
0.189,-0.193,1.124,13.123,11.108,-6.592
0.2,-0.209,1.111,13.916,10.315,-7.08
0.215,-0.217,1.111,15.137,9.888,-7.874
0.224,-0.216,1.119,16.235,9.644,-8.179
0.226,-0.208,1.133,16.663,9.399,-8.606
0.227,-0.2,1.141,16.541,9.094,-8.972
0.221,-0.195,1.139,16.113,8.667,-9.216
0.216,-0.199,1.13,15.198,8.301,-9.216
0.217,-0.207,1.114,14.282,7.996,-9.521
0.221,-0.216,1.095,13.428,8.179,-9.644
0.225,-0.217,1.077,12.512,8.606,-9.888
0.229,-0.213,1.064,11.536,9.521,-10.01
0.234,-0.211,1.05,10.376,10.742,-10.132
0.239,-0.208,1.044,9.155,12.329,-10.132
0.239,-0.205,1.058,7.69,13.916,-10.193
0.236,-0.204,1.076,6.165,15.381,-10.071
0.231,-0.206,1.077,4.578,16.541,-9.949
0.223,-0.21,1.083,2.991,17.273,-9.888
0.207,-0.208,1.099,1.343,17.883,-9.644
0.203,-0.2,1.12,-0.305,18.616,-9.46
0.202,-0.189,1.132,-1.526,19.043,-9.338
0.199,-0.18,1.141,-2.747,19.775,-8.972
0.202,-0.173,1.15,-4.089,20.142,-8.789
0.203,-0.168,1.16,-4.944,20.325,-8.484
0.205,-0.167,1.164,-5.737,20.264,-8.179
0.211,-0.168,1.161,-6.409,20.386,-7.874
0.214,-0.171,1.148,-6.531,20.203,-7.69
0.208,-0.172,1.135,-6.409,19.958,-7.446
0.202,-0.173,1.117,-6.165,19.836,-7.385
0.199,-0.172,1.102,-5.798,19.714,-7.385
0.195,-0.169,1.089,-5.31,19.592,-7.263
0.199,-0.163,1.095,-4.639,19.409,-7.202
0.207,-0.156,1.104,-4.089,19.165,-6.958
0.216,-0.15,1.116,-3.662,18.738,-6.775
0.223,-0.146,1.126,-3.784,18.494,-6.47
0.227,-0.146,1.135,-3.967,17.883,-6.226
0.224,-0.144,1.139,-4.272,16.968,-5.92
0.224,-0.146,1.128,-4.578,16.113,-5.615
0.224,-0.146,1.104,-4.639,15.503,-5.371
0.232,-0.141,1.091,-4.578,15.076,-5.066
0.238,-0.135,1.091,-4.456,15.076,-4.761
0.24,-0.135,1.097,-4.028,14.954,-4.456
0.241,-0.136,1.114,-3.723,14.648,-4.15
0.242,-0.135,1.135,-3.723,14.099,-3.906
0.243,-0.137,1.147,-3.357,13.123,-3.601
0.245,-0.141,1.147,-3.113,11.841,-3.479
0.25,-0.144,1.136,-2.991,10.376,-3.418
0.254,-0.144,1.124,-2.686,8.911,-3.235
0.261,-0.143,1.113,-2.38,8.057,-3.235
0.267,-0.141,1.1,-1.709,7.141,-3.235
0.27,-0.142,1.098,-1.16,6.409,-3.174
0.269,-0.146,1.102,-0.366,5.859,-3.174
0.27,-0.149,1.107,0.671,5.066,-3.113
0.27,-0.154,1.113,1.526,3.967,-3.113
0.273,-0.156,1.109,2.258,2.991,-3.113
0.275,-0.159,1.1,3.174,2.075,-3.113
0.277,-0.16,1.086,3.967,1.16,-3.113
0.276,-0.162,1.071,4.395,0.427,-3.113
0.274,-0.164,1.06,5.127,0,-3.113
0.271,-0.164,1.054,5.493,-0.061,-3.052
0.271,-0.164,1.047,5.798,-0.183,-2.991
0.269,-0.164,1.039,5.981,-0.183,-2.93
0.264,-0.162,1.036,6.165,0.122,-2.869
0.263,-0.163,1.031,6.165,0.183,-2.686
0.261,-0.163,1.025,5.92,0.488,-2.502
0.256,-0.162,1.02,5.676,0.793,-2.319
0.252,-0.163,1.014,5.371,1.282,-1.892
0.25,-0.166,1.006,4.944,2.075,-1.709
0.246,-0.168,1.008,4.578,2.502,-1.221
0.245,-0.168,1.017,3.662,3.052,-0.793
0.245,-0.169,1.023,2.93,3.601,-0.488
0.248,-0.17,1.025,2.136,3.845,-0.183
0.247,-0.168,1.03,1.404,4.15,0.183
0.246,-0.165,1.031,0.61,4.456,0.549
0.244,-0.165,1.028,-0.122,4.883,0.977
0.239,-0.167,1.02,-0.916,5.31,1.404
0.235,-0.17,1.011,-1.099,5.676,1.77
0.233,-0.173,1.01,-1.343,6.287,2.136
0.231,-0.175,1.013,-1.404,6.897,2.563
0.229,-0.174,1.02,-1.404,7.141,2.808
0.229,-0.176,1.031,-1.343,7.385,3.113
0.229,-0.176,1.037,-1.465,7.629,3.174
0.228,-0.174,1.04,-1.587,7.568,3.357
0.23,-0.174,1.039,-1.526,7.507,3.662
0.231,-0.174,1.036,-1.282,7.141,3.845
0.233,-0.174,1.031,-1.221,7.141,4.15
0.237,-0.175,1.028,-1.099,7.202,4.395
0.239,-0.174,1.028,-0.854,7.324,4.639
0.241,-0.172,1.032,-0.366,7.202,4.7
0.243,-0.172,1.037,-0.122,7.141,4.883
0.245,-0.173,1.045,0.427,6.958,5.127
0.248,-0.173,1.049,0.732,6.47,5.31
0.252,-0.174,1.053,0.854,6.165,5.31
0.254,-0.175,1.052,0.854,5.798,5.432
0.259,-0.176,1.045,1.282,5.371,5.493
0.264,-0.178,1.04,1.526,4.944,5.432
0.267,-0.176,1.04,1.892,4.7,5.432
0.272,-0.176,1.043,2.38,4.395,5.188
0.273,-0.177,1.044,2.808,3.967,5.066
0.276,-0.18,1.046,3.357,3.662,4.944
0.276,-0.181,1.04,3.906,3.174,4.883
0.276,-0.184,1.034,4.578,2.869,4.822
0.277,-0.184,1.029,5.188,2.319,4.761
0.28,-0.185,1.022,5.676,1.892,4.456
0.284,-0.184,1.016,6.042,1.404,4.15
,,,,,
0.294,-0.133,1.252,0,0.671,-1.099
0.3,-0.133,1.282,0.061,0.244,-0.732
0.306,-0.135,1.298,-0.061,-0.244,-0.366
0.312,-0.134,1.311,-0.122,-0.854,0.061
0.319,-0.133,1.333,-0.305,-1.526,0.427
0.328,-0.133,1.364,-0.305,-2.258,0.854
0.339,-0.13,1.413,-0.427,-2.93,1.099
0.352,-0.125,1.479,-0.671,-3.967,1.709
0.36,-0.123,1.526,-0.854,-5.493,2.258
0.363,-0.119,1.553,-1.465,-7.263,2.869
0.368,-0.118,1.585,-2.014,-9.399,3.601
0.369,-0.127,1.608,-2.625,-11.841,4.333
0.368,-0.139,1.615,-3.296,-14.648,5.005
0.368,-0.153,1.608,-3.906,-17.7,5.554
0.371,-0.161,1.594,-4.15,-20.813,6.165
0.371,-0.162,1.562,-4.272,-23.499,6.653
0.37,-0.161,1.532,-4.211,-26.184,7.08
0.37,-0.162,1.512,-4.15,-28.625,7.446
0.366,-0.161,1.511,-4.089,-31.067,8.118
0.361,-0.157,1.509,-4.028,-33.875,8.606
0.358,-0.157,1.504,-3.967,-36.987,9.216
0.355,-0.155,1.488,-4.333,-40.161,9.949
0.357,-0.155,1.452,-4.578,-43.213,10.742
0.357,-0.16,1.4,-4.883,-46.204,11.353
0.359,-0.159,1.336,-5.432,-48.401,12.085
0.363,-0.155,1.272,-5.92,-49.866,12.817
0.367,-0.155,1.207,-6.287,-50.354,13.245
0.369,-0.155,1.151,-6.531,-49.744,13.916
0.367,-0.157,1.109,-6.47,-48.218,14.404
0.364,-0.162,1.074,-6.348,-46.57,14.771
0.36,-0.163,1.041,-6.104,-44.312,15.076
0.36,-0.161,1.015,-5.493,-41.443,15.381
0.357,-0.162,0.991,-4.761,-38.818,15.381
0.353,-0.165,0.972,-3.845,-36.011,15.442
0.35,-0.16,0.962,-2.625,-33.142,15.564
0.346,-0.156,0.968,-1.648,-30.64,15.503
0.338,-0.154,0.982,-0.671,-28.32,15.503
0.322,-0.152,0.997,0.549,-26.489,15.503
0.311,-0.144,1.009,1.404,-25.146,15.686
0.3,-0.139,1.027,2.441,-24.109,15.625
0.293,-0.142,1.031,3.235,-23.804,15.625
0.29,-0.143,1.012,4.333,-23.682,15.686
0.288,-0.143,0.989,5.371,-23.743,15.747
0.286,-0.145,0.973,6.287,-23.804,15.625
0.281,-0.147,0.971,6.958,-23.926,15.564
0.271,-0.143,0.977,7.568,-24.231,15.747
0.26,-0.139,0.988,7.874,-24.963,15.808
0.255,-0.139,0.988,7.751,-26.184,15.747
0.246,-0.141,0.982,7.446,-27.405,15.686
0.239,-0.14,0.959,6.775,-28.748,15.686
0.233,-0.142,0.922,5.92,-29.846,15.808
0.229,-0.145,0.886,5.249,-30.64,15.991
0.221,-0.143,0.85,4.395,-30.64,16.052
0.215,-0.14,0.814,3.54,-30.457,16.357
0.206,-0.139,0.78,2.991,-29.602,16.479
0.19,-0.142,0.752,2.319,-28.32,16.724
0.175,-0.14,0.744,1.648,-26.733,16.785
0.162,-0.139,0.761,0.916,-24.597,16.907
0.149,-0.137,0.776,0.122,-22.522,16.663
0.136,-0.135,0.779,-0.488,-20.752,16.541
0.133,-0.125,0.771,-1.038,-19.043,16.235
0.132,-0.128,0.752,-1.587,-17.334,15.869
0.127,-0.133,0.711,-1.648,-15.198,15.808
0.118,-0.141,0.678,-1.343,-12.695,15.198
0.097,-0.159,0.686,-0.732,-10.315,14.771
0.065,-0.172,0.725,0.244,-8.118,14.16
0.047,-0.171,0.779,1.282,-6.775,13.489
0.046,-0.158,0.818,2.136,-6.226,12.878
0.048,-0.148,0.827,2.686,-6.165,12.146
0.057,-0.14,0.815,3.113,-6.104,11.414
0.065,-0.138,0.796,3.845,-6.226,10.803
0.065,-0.143,0.777,4.456,-6.104,10.193
0.056,-0.155,0.758,5.188,-5.859,9.46
0.034,-0.168,0.76,6.104,-5.859,8.667
0.014,-0.172,0.767,7.324,-5.859,7.874
0.006,-0.176,0.772,8.85,-6.165,6.958
-0.001,-0.182,0.808,10.071,-6.775,6.042
-0.004,-0.182,0.846,11.169,-7.629,5.249
0.002,-0.179,0.864,12.085,-9.277,4.456
0.004,-0.177,0.866,12.634,-10.803,3.784
0.003,-0.176,0.852,13.245,-12.329,3.174
0.001,-0.178,0.819,13.489,-13.733,2.441
-0.009,-0.179,0.788,13.367,-14.587,2.075
-0.021,-0.181,0.749,13.245,-15.076,1.587
-0.031,-0.188,0.7,13.123,-15.381,1.038
-0.048,-0.193,0.677,12.878,-15.259,0.427
-0.053,-0.192,0.673,12.695,-14.587,-0.244
-0.044,-0.19,0.676,12.146,-13.794,-0.793
-0.036,-0.181,0.674,11.841,-12.878,-1.038
-0.028,-0.173,0.676,11.047,-11.658,-1.465
-0.033,-0.186,0.717,10.254,-10.559,-1.709
-0.056,-0.191,0.794,9.399,-9.521,-1.831
-0.078,-0.19,0.871,8.789,-9.033,-2.014
-0.097,-0.193,0.924,7.935,-9.644,-2.014
-0.111,-0.193,0.96,6.836,-10.803,-1.953
-0.117,-0.187,0.961,5.859,-12.207,-1.892
-0.115,-0.186,0.925,4.822,-13.489,-1.892
-0.12,-0.185,0.893,3.784,-14.343,-1.526
-0.124,-0.176,0.863,3.052,-14.954,-1.404
-0.131,-0.175,0.858,2.502,-15.076,-1.221
-0.153,-0.176,0.901,2.197,-14.954,-0.732
-0.17,-0.176,0.954,1.77,-15.259,-0.488
-0.178,-0.18,0.987,1.404,-15.869,-0.183
-0.184,-0.185,1.009,0.977,-16.724,0.183
-0.192,-0.182,1.017,0.427,-17.517,0.427
-0.935,-0.181,1.024,0.305,-18.25,0.671
-1.439,-0.97,1.538,-0.366,-19.836,-3.54
-0.131,-1.098,1.237,-1.038,-27.832,-25.085
